,date,state_name,state_code,age_group,sex,deaths,country,saved_date
1034,2021-10-30,New South Wales,NSW,"(40, 49)",Male,1,Australia,2021-12-22
1035,2021-10-30,New South Wales,NSW,"(60, 69)",Male,1,Australia,2021-12-22
1036,2021-10-30,New South Wales,NSW,"(80, 89)",Male,1,Australia,2021-12-22
1037,2021-10-30,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1038,2021-10-30,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1039,2021-10-30,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1040,2021-10-31,New South Wales,NSW,"(70, 79)",Female,1,Australia,2021-12-22
1041,2021-10-31,Victoria,VIC,"(50, 59)",Unknown,1,Australia,2021-12-22
1042,2021-10-31,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1043,2021-10-31,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1044,2021-10-31,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1045,2021-10-31,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1046,2021-11-01,Australian Capital Territory,ACT,"(60, 69)",Male,1,Australia,2021-12-22
1047,2021-11-01,Australian Capital Territory,ACT,"(70, 79)",Female,1,Australia,2021-12-22
1048,2021-11-01,New South Wales,NSW,"(60, 69)",Female,1,Australia,2021-12-22
1049,2021-11-01,New South Wales,NSW,"(60, 69)",Male,1,Australia,2021-12-22
1050,2021-11-01,New South Wales,NSW,"(70, 79)",Male,1,Australia,2021-12-22
1051,2021-11-01,New South Wales,NSW,"(100, 109)",Female,1,Australia,2021-12-22
1052,2021-11-01,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1053,2021-11-01,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1054,2021-11-01,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1055,2021-11-02,New South Wales,NSW,"(50, 59)",Male,2,Australia,2021-12-22
1056,2021-11-02,New South Wales,NSW,"(60, 69)",Male,1,Australia,2021-12-22
1057,2021-11-02,New South Wales,NSW,"(70, 79)",Male,1,Australia,2021-12-22
1058,2021-11-02,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1059,2021-11-02,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1060,2021-11-02,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1061,2021-11-02,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1062,2021-11-03,New South Wales,NSW,"(50, 59)",Male*,1,Australia,2021-12-22
1063,2021-11-03,New South Wales,NSW,"(60, 69)",Male*,1,Australia,2021-12-22
1064,2021-11-03,New South Wales,NSW,"(70, 79)",Female*,1,Australia,2021-12-22
1065,2021-11-03,New South Wales,NSW,"(80, 89)",Female,1,Australia,2021-12-22
1066,2021-11-03,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1067,2021-11-03,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1068,2021-11-03,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1069,2021-11-03,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1070,2021-11-04,New South Wales,NSW,"(30, 39)",Female,1,Australia,2021-12-22
1071,2021-11-04,New South Wales,NSW,"(70, 79)",Male,1,Australia,2021-12-22
1072,2021-11-04,New South Wales,NSW,"(80, 89)",Male,2,Australia,2021-12-22
1073,2021-11-04,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1074,2021-11-04,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1075,2021-11-04,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1076,2021-11-05,Australian Capital Territory,ACT,"(40, 49)",Male,1,Australia,2021-12-22
1077,2021-11-05,New South Wales,NSW,"(80, 89)",Male,1,Australia,2021-12-22
1078,2021-11-05,Victoria,VIC,"(50, 59)",Unknown,1,Australia,2021-12-22
1079,2021-11-05,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1080,2021-11-05,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1081,2021-11-05,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1082,2021-11-06,New South Wales,NSW,"(30, 39)",Female,1,Australia,2021-12-22
1083,2021-11-06,New South Wales,NSW,"(50, 59)",Male,1,Australia,2021-12-22
1084,2021-11-06,New South Wales,NSW,"(60, 69)",Male,1,Australia,2021-12-22
1085,2021-11-06,Victoria,VIC,"(50, 59)",Unknown,1,Australia,2021-12-22
1086,2021-11-06,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1087,2021-11-06,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1088,2021-11-07,New South Wales,NSW,"(60, 69)",Male,1,Australia,2021-12-22
1089,2021-11-07,Victoria,VIC,"(30, 39)",Unknown,1,Australia,2021-12-22
1090,2021-11-07,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1091,2021-11-07,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1092,2021-11-07,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1093,2021-11-07,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1094,2021-11-08,New South Wales,NSW,"(80, 89)",Female,1,Australia,2021-12-22
1095,2021-11-08,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1096,2021-11-08,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1097,2021-11-08,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1098,2021-11-08,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1099,2021-11-09,New South Wales,NSW,"(50, 59)",Male*,1,Australia,2021-12-22
1100,2021-11-09,New South Wales,NSW,"(80, 89)",Female*,1,Australia,2021-12-22
1101,2021-11-09,New South Wales,NSW,"(80, 89)",Male*,1,Australia,2021-12-22
1102,2021-11-09,New South Wales,NSW,"(90, 99)",Female,1,Australia,2021-12-22
1103,2021-11-09,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1104,2021-11-09,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1105,2021-11-09,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1106,2021-11-09,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1107,2021-11-10,New South Wales,NSW,"(30, 39)",Male,1,Australia,2021-12-22
1108,2021-11-10,New South Wales,NSW,"(40, 49)",Male,1,Australia,2021-12-22
1109,2021-11-10,New South Wales,NSW,"(80, 89)",Male,1,Australia,2021-12-22
1110,2021-11-10,Victoria,VIC,"(50, 59)",Unknown,1,Australia,2021-12-22
1111,2021-11-10,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1112,2021-11-10,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1113,2021-11-10,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1114,2021-11-10,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1115,2021-11-11,New South Wales,NSW,"(60, 69)",Female,1,Australia,2021-12-22
1116,2021-11-11,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1117,2021-11-11,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1118,2021-11-11,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1119,2021-11-12,New South Wales,NSW,"(70, 79)",Female,1,Australia,2021-12-22
1120,2021-11-12,New South Wales,NSW,"(70, 79)",Male,1,Australia,2021-12-22
1121,2021-11-12,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1122,2021-11-12,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1123,2021-11-12,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1124,2021-11-12,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1125,2021-11-13,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1126,2021-11-13,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1127,2021-11-13,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1128,2021-11-14,New South Wales,NSW,"(80, 89)",Male,1,Australia,2021-12-22
1129,2021-11-14,Victoria,VIC,"(40, 49)",Unknown,1,Australia,2021-12-22
1130,2021-11-14,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1131,2021-11-14,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1132,2021-11-15,New South Wales,NSW,"(80, 89)",Female,1,Australia,2021-12-22
1133,2021-11-15,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1134,2021-11-15,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1135,2021-11-15,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1136,2021-11-16,New South Wales,NSW,"(70, 79)",Male,2,Australia,2021-12-22
1137,2021-11-16,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1138,2021-11-16,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1139,2021-11-16,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1140,2021-11-16,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1141,2021-11-17,Victoria,VIC,"(50, 59)",Unknown,1,Australia,2021-12-22
1142,2021-11-17,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1143,2021-11-17,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1144,2021-11-17,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1145,2021-11-17,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1146,2021-11-18,New South Wales,NSW,"(50, 59)",Male,1,Australia,2021-12-22
1147,2021-11-18,New South Wales,NSW,"(60, 69)",Male,1,Australia,2021-12-22
1148,2021-11-18,New South Wales,NSW,"(90, 99)",Female,1,Australia,2021-12-22
1149,2021-11-18,Victoria,VIC,"(40, 49)",Unknown,1,Australia,2021-12-22
1150,2021-11-18,Victoria,VIC,"(50, 59)",Unknown,1,Australia,2021-12-22
1151,2021-11-18,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1152,2021-11-18,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1153,2021-11-18,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1154,2021-11-19,New South Wales,NSW,"(50, 59)",Male,1,Australia,2021-12-22
1155,2021-11-19,New South Wales,NSW,"(60, 69)",Male,1,Australia,2021-12-22
1156,2021-11-19,New South Wales,NSW,"(80, 89)",Male,1,Australia,2021-12-22
1157,2021-11-19,Victoria,VIC,"(40, 49)",Unknown,1,Australia,2021-12-22
1158,2021-11-19,Victoria,VIC,"(50, 59)",Unknown,1,Australia,2021-12-22
1159,2021-11-19,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1160,2021-11-19,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1161,2021-11-19,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1162,2021-11-20,Victoria,VIC,"(0, 9)",Unknown,1,Australia,2021-12-22
1163,2021-11-20,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1164,2021-11-20,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1165,2021-11-21,New South Wales,NSW,"(40, 49)",Female,1,Australia,2021-12-22
1166,2021-11-21,New South Wales,NSW,"(80, 89)",Male,1,Australia,2021-12-22
1167,2021-11-21,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1168,2021-11-21,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1169,2021-11-21,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1170,2021-11-22,New South Wales,NSW,"(50, 59)",Female,1,Australia,2021-12-22
1171,2021-11-22,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1172,2021-11-22,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1173,2021-11-22,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1174,2021-11-23,New South Wales,NSW,"(80, 89)",Female,1,Australia,2021-12-22
1175,2021-11-23,New South Wales,NSW,"(80, 89)",Male,1,Australia,2021-12-22
1176,2021-11-23,Victoria,VIC,"(50, 59)",Unknown,1,Australia,2021-12-22
1177,2021-11-23,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1178,2021-11-23,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1179,2021-11-23,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1180,2021-11-23,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1181,2021-11-23,Victoria,VIC,"(100, 109)",Unknown,1,Australia,2021-12-22
1182,2021-11-24,New South Wales,NSW,"(60, 69)",Female,1,Australia,2021-12-22
1183,2021-11-24,New South Wales,NSW,"(80, 89)",Male,1,Australia,2021-12-22
1184,2021-11-24,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1185,2021-11-24,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1186,2021-11-24,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1187,2021-11-25,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1188,2021-11-25,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1189,2021-11-25,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1190,2021-11-25,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1191,2021-11-26,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1192,2021-11-26,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1193,2021-11-26,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1194,2021-11-27,Victoria,VIC,"(50, 59)",Unknown,1,Australia,2021-12-22
1195,2021-11-27,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1196,2021-11-27,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1197,2021-11-28,Victoria,VIC,"(60, 69)",Unknown,1,Australia,2021-12-22
1198,2021-11-28,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1199,2021-11-28,Victoria,VIC,"(90, 99)",Unknown,1,Australia,2021-12-22
1200,2021-11-29,Victoria,VIC,"(70, 79)",Unknown,1,Australia,2021-12-22
1201,2021-11-29,Victoria,VIC,"(80, 89)",Unknown,1,Australia,2021-12-22
1202,2021-12-03,Northern Territory,NT,"(70, 79)",Female,1,Australia,2021-12-22
1203,2021-12-08,Australian Capital Territory,ACT,"(80, 89)",Male,1,Australia,2021-12-22
