,lga_name,state_name,vax_1_%_15+,vax_2_%_15+,population_15+,date,state_code,vax_1_dose_15+,vax_2_dose_15+,lhd_code,lhd_name,lga_code
1750,Strathfield (A),New South Wales,0.678,0.353,40017.0,2021-08-28,NSW,271.0,141.0,X700,Sydney,17100
1751,Sutherland Shire (A),New South Wales,95.0,95.0,187018.0,2021-12-20,NSW,177667.0,177667.0,X720,South Eastern Sydney,17150
1752,Sutherland Shire (A),New South Wales,95.0,95.0,187018.0,2021-12-13,NSW,177667.0,177667.0,X720,South Eastern Sydney,17150
1753,Sutherland Shire (A),New South Wales,95.0,95.0,187018.0,2021-12-06,NSW,177667.0,177667.0,X720,South Eastern Sydney,17150
1754,Sutherland Shire (A),New South Wales,95.0,95.0,187018.0,2021-11-29,NSW,177667.0,177667.0,X720,South Eastern Sydney,17150
1755,Sutherland Shire (A),New South Wales,95.0,95.0,187018.0,2021-11-22,NSW,177667.0,177667.0,X720,South Eastern Sydney,17150
1756,Sutherland Shire (A),New South Wales,95.0,95.0,187018.0,2021-11-15,NSW,177667.0,177667.0,X720,South Eastern Sydney,17150
1757,Sutherland Shire (A),New South Wales,95.0,94.6,187018.0,2021-11-08,NSW,177667.0,176919.0,X720,South Eastern Sydney,17150
1758,Sutherland Shire (A),New South Wales,95.0,93.5,187018.0,2021-11-01,NSW,177667.0,174862.0,X720,South Eastern Sydney,17150
1759,Sutherland Shire (A),New South Wales,95.0,92.0,187018.0,2021-10-25,NSW,177667.0,172057.0,X720,South Eastern Sydney,17150
1760,Sutherland Shire (A),New South Wales,95.0,89.1,187018.0,2021-10-18,NSW,177667.0,166633.0,X720,South Eastern Sydney,17150
1761,Sutherland Shire (A),New South Wales,93.8,77.9,187018.0,2021-10-04,NSW,175423.0,145687.0,X720,South Eastern Sydney,17150
1762,Sutherland Shire (A),New South Wales,95.0,83.9,187018.0,2021-10-11,NSW,177667.0,156908.0,X720,South Eastern Sydney,17150
1763,Sutherland Shire (A),New South Wales,91.8,70.8,187018.0,2021-09-27,NSW,171683.0,132409.0,X720,South Eastern Sydney,17150
1764,Sutherland Shire (A),New South Wales,88.9,62.6,187018.0,2021-09-20,NSW,166259.0,117073.0,X720,South Eastern Sydney,17150
1765,Sutherland Shire (A),New South Wales,0.8546610486691121,0.5557753799099552,187018.0,2021-09-13,NSW,1598.0,1039.0,X720,South Eastern Sydney,17150
1766,Sutherland Shire (A),New South Wales,0.8148734346426547,0.490792330150039,187018.0,2021-09-06,NSW,1524.0,918.0,X720,South Eastern Sydney,17150
1767,Sutherland Shire (A),New South Wales,0.73,0.426,187018.0,2021-08-28,NSW,1365.0,797.0,X720,South Eastern Sydney,17150
1768,Sydney (C),New South Wales,75.8,74.4,229059.0,2021-12-20,NSW,173627.0,170420.0,X700,Sydney,17200
1769,Sydney (C),New South Wales,75.8,74.4,229059.0,2021-12-20,NSW,173627.0,170420.0,X720,South Eastern Sydney,17200
1770,Sydney (C),New South Wales,75.7,74.3,229059.0,2021-12-13,NSW,173398.0,170191.0,X700,Sydney,17200
1771,Sydney (C),New South Wales,75.7,74.3,229059.0,2021-12-13,NSW,173398.0,170191.0,X720,South Eastern Sydney,17200
1772,Sydney (C),New South Wales,75.6,74.0,229059.0,2021-12-06,NSW,173169.0,169504.0,X700,Sydney,17200
1773,Sydney (C),New South Wales,75.6,74.0,229059.0,2021-12-06,NSW,173169.0,169504.0,X720,South Eastern Sydney,17200
1774,Sydney (C),New South Wales,75.5,73.8,229059.0,2021-11-29,NSW,172940.0,169046.0,X700,Sydney,17200
1775,Sydney (C),New South Wales,75.5,73.8,229059.0,2021-11-29,NSW,172940.0,169046.0,X720,South Eastern Sydney,17200
1776,Sydney (C),New South Wales,75.5,73.5,229059.0,2021-11-22,NSW,172940.0,168358.0,X700,Sydney,17200
1777,Sydney (C),New South Wales,75.5,73.5,229059.0,2021-11-22,NSW,172940.0,168358.0,X720,South Eastern Sydney,17200
1778,Sydney (C),New South Wales,75.4,73.2,229059.0,2021-11-15,NSW,172710.0,167671.0,X700,Sydney,17200
1779,Sydney (C),New South Wales,75.4,73.2,229059.0,2021-11-15,NSW,172710.0,167671.0,X720,South Eastern Sydney,17200
1780,Sydney (C),New South Wales,75.3,72.6,229059.0,2021-11-08,NSW,172481.0,166297.0,X700,Sydney,17200
1781,Sydney (C),New South Wales,75.3,72.6,229059.0,2021-11-08,NSW,172481.0,166297.0,X720,South Eastern Sydney,17200
1782,Sydney (C),New South Wales,75.1,71.6,229059.0,2021-11-01,NSW,172023.0,164006.0,X700,Sydney,17200
1783,Sydney (C),New South Wales,75.1,71.6,229059.0,2021-11-01,NSW,172023.0,164006.0,X720,South Eastern Sydney,17200
1784,Sydney (C),New South Wales,74.7,70.0,229059.0,2021-10-25,NSW,171107.0,160341.0,X700,Sydney,17200
1785,Sydney (C),New South Wales,74.7,70.0,229059.0,2021-10-25,NSW,171107.0,160341.0,X720,South Eastern Sydney,17200
1786,Sydney (C),New South Wales,74.0,67.6,229059.0,2021-10-18,NSW,169504.0,154844.0,X700,Sydney,17200
1787,Sydney (C),New South Wales,74.0,67.6,229059.0,2021-10-18,NSW,169504.0,154844.0,X720,South Eastern Sydney,17200
1788,Sydney (C),New South Wales,71.4,58.4,229059.0,2021-10-04,NSW,163548.0,133770.0,X700,Sydney,17200
1789,Sydney (C),New South Wales,71.4,58.4,229059.0,2021-10-04,NSW,163548.0,133770.0,X720,South Eastern Sydney,17200
1790,Sydney (C),New South Wales,72.7,63.3,229059.0,2021-10-11,NSW,166526.0,144994.0,X700,Sydney,17200
1791,Sydney (C),New South Wales,72.7,63.3,229059.0,2021-10-11,NSW,166526.0,144994.0,X720,South Eastern Sydney,17200
1792,Sydney (C),New South Wales,69.5,52.4,229059.0,2021-09-27,NSW,159196.0,120027.0,X700,Sydney,17200
1793,Sydney (C),New South Wales,69.5,52.4,229059.0,2021-09-27,NSW,159196.0,120027.0,X720,South Eastern Sydney,17200
1794,Sydney (C),New South Wales,67.3,46.1,229059.0,2021-09-20,NSW,154157.0,105596.0,X700,Sydney,17200
1795,Sydney (C),New South Wales,67.3,46.1,229059.0,2021-09-20,NSW,154157.0,105596.0,X720,South Eastern Sydney,17200
1796,Sydney (C),New South Wales,0.6488153707123492,0.4052012800195583,229059.0,2021-09-13,NSW,1486.0,928.0,X700,Sydney,17200
1797,Sydney (C),New South Wales,0.6488153707123492,0.4052012800195583,229059.0,2021-09-13,NSW,1486.0,928.0,X720,South Eastern Sydney,17200
1798,Sydney (C),New South Wales,0.6076556694999978,0.3629195971343627,229059.0,2021-09-06,NSW,1392.0,831.0,X700,Sydney,17200
1799,Sydney (C),New South Wales,0.6076556694999978,0.3629195971343627,229059.0,2021-09-06,NSW,1392.0,831.0,X720,South Eastern Sydney,17200
1800,Sydney (C),New South Wales,0.529,0.319,229059.0,2021-08-28,NSW,1212.0,731.0,X700,Sydney,17200
1801,Sydney (C),New South Wales,0.529,0.319,229059.0,2021-08-28,NSW,1212.0,731.0,X720,South Eastern Sydney,17200
1802,Tamworth Regional (A),New South Wales,95.0,95.0,49648.0,2021-12-20,NSW,47166.0,47166.0,X800,Hunter New England,17310
1803,Tamworth Regional (A),New South Wales,95.0,95.0,49648.0,2021-12-13,NSW,47166.0,47166.0,X800,Hunter New England,17310
1804,Tamworth Regional (A),New South Wales,95.0,95.0,49648.0,2021-12-06,NSW,47166.0,47166.0,X800,Hunter New England,17310
1805,Tamworth Regional (A),New South Wales,95.0,95.0,49648.0,2021-11-29,NSW,47166.0,47166.0,X800,Hunter New England,17310
1806,Tamworth Regional (A),New South Wales,95.0,95.0,49648.0,2021-11-22,NSW,47166.0,47166.0,X800,Hunter New England,17310
1807,Tamworth Regional (A),New South Wales,95.0,95.0,49648.0,2021-11-15,NSW,47166.0,47166.0,X800,Hunter New England,17310
1808,Tamworth Regional (A),New South Wales,95.0,92.5,49648.0,2021-11-08,NSW,47166.0,45924.0,X800,Hunter New England,17310
1809,Tamworth Regional (A),New South Wales,95.0,88.8,49648.0,2021-11-01,NSW,47166.0,44087.0,X800,Hunter New England,17310
1810,Tamworth Regional (A),New South Wales,95.0,83.7,49648.0,2021-10-25,NSW,47166.0,41555.0,X800,Hunter New England,17310
1811,Tamworth Regional (A),New South Wales,95.0,75.3,49648.0,2021-10-18,NSW,47166.0,37385.0,X800,Hunter New England,17310
1812,Tamworth Regional (A),New South Wales,88.1,57.1,49648.0,2021-10-04,NSW,43740.0,28349.0,X800,Hunter New England,17310
1813,Tamworth Regional (A),New South Wales,92.4,65.6,49648.0,2021-10-11,NSW,45875.0,32569.0,X800,Hunter New England,17310
1814,Tamworth Regional (A),New South Wales,81.3,50.2,49648.0,2021-09-27,NSW,40364.0,24923.0,X800,Hunter New England,17310
1815,Tamworth Regional (A),New South Wales,77.0,45.0,49648.0,2021-09-20,NSW,38229.0,22342.0,X800,Hunter New England,17310
1816,Tamworth Regional (A),New South Wales,0.7124758298420883,0.3935505961972285,49648.0,2021-09-13,NSW,354.0,195.0,X800,Hunter New England,17310
1817,Tamworth Regional (A),New South Wales,0.655534966161779,0.3483725427006123,49648.0,2021-09-06,NSW,325.0,173.0,X800,Hunter New England,17310
1818,Tamworth Regional (A),New South Wales,0.574,0.303,49648.0,2021-08-28,NSW,285.0,150.0,X800,Hunter New England,17310
1819,Temora (A),New South Wales,95.0,95.0,5095.0,2021-12-20,NSW,4840.0,4840.0,X840,Murrumbidgee,17350
1820,Temora (A),New South Wales,95.0,95.0,5095.0,2021-12-13,NSW,4840.0,4840.0,X840,Murrumbidgee,17350
1821,Temora (A),New South Wales,95.0,95.0,5095.0,2021-12-06,NSW,4840.0,4840.0,X840,Murrumbidgee,17350
1822,Temora (A),New South Wales,95.0,95.0,5095.0,2021-11-29,NSW,4840.0,4840.0,X840,Murrumbidgee,17350
1823,Temora (A),New South Wales,95.0,94.6,5095.0,2021-11-22,NSW,4840.0,4820.0,X840,Murrumbidgee,17350
1824,Temora (A),New South Wales,95.0,93.2,5095.0,2021-11-15,NSW,4840.0,4749.0,X840,Murrumbidgee,17350
1825,Temora (A),New South Wales,95.0,90.9,5095.0,2021-11-08,NSW,4840.0,4631.0,X840,Murrumbidgee,17350
1826,Temora (A),New South Wales,95.0,86.5,5095.0,2021-11-01,NSW,4840.0,4407.0,X840,Murrumbidgee,17350
1827,Temora (A),New South Wales,95.0,81.2,5095.0,2021-10-25,NSW,4840.0,4137.0,X840,Murrumbidgee,17350
1828,Temora (A),New South Wales,95.0,74.7,5095.0,2021-10-18,NSW,4840.0,3806.0,X840,Murrumbidgee,17350
1829,Temora (A),New South Wales,90.0,54.8,5095.0,2021-10-04,NSW,4586.0,2792.0,X840,Murrumbidgee,17350
1830,Temora (A),New South Wales,92.1,64.7,5095.0,2021-10-11,NSW,4692.0,3296.0,X840,Murrumbidgee,17350
1831,Temora (A),New South Wales,87.6,48.1,5095.0,2021-09-27,NSW,4463.0,2451.0,X840,Murrumbidgee,17350
1832,Temora (A),New South Wales,84.7,42.6,5095.0,2021-09-20,NSW,4315.0,2170.0,X840,Murrumbidgee,17350
1833,Temora (A),New South Wales,0.7422963689892051,0.3762512266928361,5095.0,2021-09-13,NSW,38.0,19.0,X840,Murrumbidgee,17350
1834,Temora (A),New South Wales,0.6824337585868497,0.321099116781158,5095.0,2021-09-06,NSW,35.0,16.0,X840,Murrumbidgee,17350
1835,Temora (A),New South Wales,0.615,0.288,5095.0,2021-08-28,NSW,31.0,15.0,X840,Murrumbidgee,17350
1836,Tenterfield (A),New South Wales,94.6,90.9,5553.0,2021-12-20,NSW,5253.0,5048.0,X810,Northern NSW,17400
1837,Tenterfield (A),New South Wales,94.6,90.9,5553.0,2021-12-20,NSW,5253.0,5048.0,X800,Hunter New England,17400
1838,Tenterfield (A),New South Wales,94.2,89.9,5553.0,2021-12-13,NSW,5231.0,4992.0,X810,Northern NSW,17400
1839,Tenterfield (A),New South Wales,94.2,89.9,5553.0,2021-12-13,NSW,5231.0,4992.0,X800,Hunter New England,17400
1840,Tenterfield (A),New South Wales,93.9,88.5,5553.0,2021-12-06,NSW,5214.0,4914.0,X810,Northern NSW,17400
1841,Tenterfield (A),New South Wales,93.9,88.5,5553.0,2021-12-06,NSW,5214.0,4914.0,X800,Hunter New England,17400
1842,Tenterfield (A),New South Wales,93.5,87.2,5553.0,2021-11-29,NSW,5192.0,4842.0,X810,Northern NSW,17400
1843,Tenterfield (A),New South Wales,93.5,87.2,5553.0,2021-11-29,NSW,5192.0,4842.0,X800,Hunter New England,17400
1844,Tenterfield (A),New South Wales,93.0,85.4,5553.0,2021-11-22,NSW,5164.0,4742.0,X810,Northern NSW,17400
1845,Tenterfield (A),New South Wales,93.0,85.4,5553.0,2021-11-22,NSW,5164.0,4742.0,X800,Hunter New England,17400
1846,Tenterfield (A),New South Wales,91.9,82.9,5553.0,2021-11-15,NSW,5103.0,4603.0,X810,Northern NSW,17400
1847,Tenterfield (A),New South Wales,91.9,82.9,5553.0,2021-11-15,NSW,5103.0,4603.0,X800,Hunter New England,17400
1848,Tenterfield (A),New South Wales,90.7,78.5,5553.0,2021-11-08,NSW,5037.0,4359.0,X810,Northern NSW,17400
1849,Tenterfield (A),New South Wales,90.7,78.5,5553.0,2021-11-08,NSW,5037.0,4359.0,X800,Hunter New England,17400
1850,Tenterfield (A),New South Wales,89.4,73.9,5553.0,2021-11-01,NSW,4964.0,4104.0,X810,Northern NSW,17400
1851,Tenterfield (A),New South Wales,89.4,73.9,5553.0,2021-11-01,NSW,4964.0,4104.0,X800,Hunter New England,17400
1852,Tenterfield (A),New South Wales,87.0,68.6,5553.0,2021-10-25,NSW,4831.0,3809.0,X810,Northern NSW,17400
1853,Tenterfield (A),New South Wales,87.0,68.6,5553.0,2021-10-25,NSW,4831.0,3809.0,X800,Hunter New England,17400
1854,Tenterfield (A),New South Wales,84.7,63.0,5553.0,2021-10-18,NSW,4703.0,3498.0,X810,Northern NSW,17400
1855,Tenterfield (A),New South Wales,84.7,63.0,5553.0,2021-10-18,NSW,4703.0,3498.0,X800,Hunter New England,17400
1856,Tenterfield (A),New South Wales,78.1,45.1,5553.0,2021-10-04,NSW,4337.0,2504.0,X810,Northern NSW,17400
1857,Tenterfield (A),New South Wales,78.1,45.1,5553.0,2021-10-04,NSW,4337.0,2504.0,X800,Hunter New England,17400
1858,Tenterfield (A),New South Wales,81.1,53.1,5553.0,2021-10-11,NSW,4503.0,2949.0,X810,Northern NSW,17400
1859,Tenterfield (A),New South Wales,81.1,53.1,5553.0,2021-10-11,NSW,4503.0,2949.0,X800,Hunter New England,17400
1860,Tenterfield (A),New South Wales,75.8,42.4,5553.0,2021-09-27,NSW,4209.0,2354.0,X810,Northern NSW,17400
1861,Tenterfield (A),New South Wales,75.8,42.4,5553.0,2021-09-27,NSW,4209.0,2354.0,X800,Hunter New England,17400
1862,Tenterfield (A),New South Wales,71.6,38.3,5553.0,2021-09-20,NSW,3976.0,2127.0,X810,Northern NSW,17400
1863,Tenterfield (A),New South Wales,71.6,38.3,5553.0,2021-09-20,NSW,3976.0,2127.0,X800,Hunter New England,17400
1864,Tenterfield (A),New South Wales,0.6706284891049883,0.324689357104268,5553.0,2021-09-13,NSW,37.0,18.0,X810,Northern NSW,17400
1865,Tenterfield (A),New South Wales,0.6706284891049883,0.324689357104268,5553.0,2021-09-13,NSW,37.0,18.0,X800,Hunter New England,17400
1866,Tenterfield (A),New South Wales,0.6227264541689178,0.249414730776157,5553.0,2021-09-06,NSW,35.0,14.0,X810,Northern NSW,17400
1867,Tenterfield (A),New South Wales,0.6227264541689178,0.249414730776157,5553.0,2021-09-06,NSW,35.0,14.0,X800,Hunter New England,17400
1868,Tenterfield (A),New South Wales,0.571,0.209,5553.0,2021-08-28,NSW,32.0,12.0,X810,Northern NSW,17400
1869,Tenterfield (A),New South Wales,0.571,0.209,5553.0,2021-08-28,NSW,32.0,12.0,X800,Hunter New England,17400
1870,The Hills Shire (A),New South Wales,95.0,95.0,140271.0,2021-12-20,NSW,133257.0,133257.0,X740,Western Sydney,17420
1871,The Hills Shire (A),New South Wales,95.0,95.0,140271.0,2021-12-20,NSW,133257.0,133257.0,X760,Northern Sydney,17420
1872,The Hills Shire (A),New South Wales,95.0,95.0,140271.0,2021-12-13,NSW,133257.0,133257.0,X740,Western Sydney,17420
1873,The Hills Shire (A),New South Wales,95.0,95.0,140271.0,2021-12-13,NSW,133257.0,133257.0,X760,Northern Sydney,17420
1874,The Hills Shire (A),New South Wales,95.0,95.0,140271.0,2021-12-06,NSW,133257.0,133257.0,X740,Western Sydney,17420
1875,The Hills Shire (A),New South Wales,95.0,95.0,140271.0,2021-12-06,NSW,133257.0,133257.0,X760,Northern Sydney,17420
1876,The Hills Shire (A),New South Wales,95.0,95.0,140271.0,2021-11-29,NSW,133257.0,133257.0,X740,Western Sydney,17420
1877,The Hills Shire (A),New South Wales,95.0,95.0,140271.0,2021-11-29,NSW,133257.0,133257.0,X760,Northern Sydney,17420
1878,The Hills Shire (A),New South Wales,95.0,95.0,140271.0,2021-11-22,NSW,133257.0,133257.0,X740,Western Sydney,17420
1879,The Hills Shire (A),New South Wales,95.0,95.0,140271.0,2021-11-22,NSW,133257.0,133257.0,X760,Northern Sydney,17420
1880,The Hills Shire (A),New South Wales,95.0,95.0,140271.0,2021-11-15,NSW,133257.0,133257.0,X740,Western Sydney,17420
1881,The Hills Shire (A),New South Wales,95.0,95.0,140271.0,2021-11-15,NSW,133257.0,133257.0,X760,Northern Sydney,17420
1882,The Hills Shire (A),New South Wales,95.0,95.0,140271.0,2021-11-08,NSW,133257.0,133257.0,X740,Western Sydney,17420
1883,The Hills Shire (A),New South Wales,95.0,95.0,140271.0,2021-11-08,NSW,133257.0,133257.0,X760,Northern Sydney,17420
1884,The Hills Shire (A),New South Wales,95.0,95.0,140271.0,2021-11-01,NSW,133257.0,133257.0,X740,Western Sydney,17420
1885,The Hills Shire (A),New South Wales,95.0,95.0,140271.0,2021-11-01,NSW,133257.0,133257.0,X760,Northern Sydney,17420
1886,The Hills Shire (A),New South Wales,95.0,95.0,140271.0,2021-10-25,NSW,133257.0,133257.0,X740,Western Sydney,17420
1887,The Hills Shire (A),New South Wales,95.0,95.0,140271.0,2021-10-25,NSW,133257.0,133257.0,X760,Northern Sydney,17420
1888,The Hills Shire (A),New South Wales,95.0,95.0,140271.0,2021-10-18,NSW,133257.0,133257.0,X740,Western Sydney,17420
1889,The Hills Shire (A),New South Wales,95.0,95.0,140271.0,2021-10-18,NSW,133257.0,133257.0,X760,Northern Sydney,17420
1890,The Hills Shire (A),New South Wales,95.0,84.9,140271.0,2021-10-04,NSW,133257.0,119090.0,X740,Western Sydney,17420
1891,The Hills Shire (A),New South Wales,95.0,84.9,140271.0,2021-10-04,NSW,133257.0,119090.0,X760,Northern Sydney,17420
1892,The Hills Shire (A),New South Wales,95.0,91.6,140271.0,2021-10-11,NSW,133257.0,128488.0,X740,Western Sydney,17420
1893,The Hills Shire (A),New South Wales,95.0,91.6,140271.0,2021-10-11,NSW,133257.0,128488.0,X760,Northern Sydney,17420
1894,The Hills Shire (A),New South Wales,95.0,77.1,140271.0,2021-09-27,NSW,133257.0,108149.0,X740,Western Sydney,17420
1895,The Hills Shire (A),New South Wales,95.0,77.1,140271.0,2021-09-27,NSW,133257.0,108149.0,X760,Northern Sydney,17420
1896,The Hills Shire (A),New South Wales,95.0,67.9,140271.0,2021-09-20,NSW,133257.0,95244.0,X740,Western Sydney,17420
1897,The Hills Shire (A),New South Wales,95.0,67.9,140271.0,2021-09-20,NSW,133257.0,95244.0,X760,Northern Sydney,17420
1898,The Hills Shire (A),New South Wales,0.9327016988543605,0.5969302279159626,140271.0,2021-09-13,NSW,1308.0,837.0,X740,Western Sydney,17420
1899,The Hills Shire (A),New South Wales,0.9327016988543605,0.5969302279159626,140271.0,2021-09-13,NSW,1308.0,837.0,X760,Northern Sydney,17420
1900,The Hills Shire (A),New South Wales,0.886327180956862,0.5350785265664321,140271.0,2021-09-06,NSW,1243.0,751.0,X740,Western Sydney,17420
1901,The Hills Shire (A),New South Wales,0.886327180956862,0.5350785265664321,140271.0,2021-09-06,NSW,1243.0,751.0,X760,Northern Sydney,17420
1902,The Hills Shire (A),New South Wales,0.785,0.466,140271.0,2021-08-28,NSW,1101.0,654.0,X740,Western Sydney,17420
1903,The Hills Shire (A),New South Wales,0.785,0.466,140271.0,2021-08-28,NSW,1101.0,654.0,X760,Northern Sydney,17420
1904,Tweed (A),New South Wales,92.1,89.8,80193.0,2021-12-20,NSW,73858.0,72013.0,X810,Northern NSW,17550
1905,Tweed (A),New South Wales,92.0,89.1,80193.0,2021-12-13,NSW,73778.0,71452.0,X810,Northern NSW,17550
1906,Tweed (A),New South Wales,91.7,88.0,80193.0,2021-12-06,NSW,73537.0,70570.0,X810,Northern NSW,17550
1907,Tweed (A),New South Wales,91.4,86.9,80193.0,2021-11-29,NSW,73296.0,69688.0,X810,Northern NSW,17550
1908,Tweed (A),New South Wales,91.1,85.5,80193.0,2021-11-22,NSW,73056.0,68565.0,X810,Northern NSW,17550
1909,Tweed (A),New South Wales,90.5,83.3,80193.0,2021-11-15,NSW,72575.0,66801.0,X810,Northern NSW,17550
1910,Tweed (A),New South Wales,89.8,80.1,80193.0,2021-11-08,NSW,72013.0,64235.0,X810,Northern NSW,17550
1911,Tweed (A),New South Wales,89.1,76.1,80193.0,2021-11-01,NSW,71452.0,61027.0,X810,Northern NSW,17550
1912,Tweed (A),New South Wales,88.0,71.8,80193.0,2021-10-25,NSW,70570.0,57579.0,X810,Northern NSW,17550
1913,Tweed (A),New South Wales,86.1,65.9,80193.0,2021-10-18,NSW,69046.0,52847.0,X810,Northern NSW,17550
1914,Tweed (A),New South Wales,80.2,52.5,80193.0,2021-10-04,NSW,64315.0,42101.0,X810,Northern NSW,17550
1915,Tweed (A),New South Wales,83.2,58.2,80193.0,2021-10-11,NSW,66721.0,46672.0,X810,Northern NSW,17550
1916,Tweed (A),New South Wales,76.6,48.4,80193.0,2021-09-27,NSW,61428.0,38813.0,X810,Northern NSW,17550
1917,Tweed (A),New South Wales,71.7,45.0,80193.0,2021-09-20,NSW,57498.0,36087.0,X810,Northern NSW,17550
1918,Tweed (A),New South Wales,0.6682254062075244,0.4116194680333695,80193.0,2021-09-13,NSW,536.0,330.0,X810,Northern NSW,17550
1919,Tweed (A),New South Wales,0.6274487798186874,0.3599690746075094,80193.0,2021-09-06,NSW,503.0,289.0,X810,Northern NSW,17550
1920,Tweed (A),New South Wales,0.58,0.311,80193.0,2021-08-28,NSW,465.0,249.0,X810,Northern NSW,17550
1921,Upper Hunter Shire (A),New South Wales,95.0,95.0,11302.0,2021-12-20,NSW,10737.0,10737.0,X800,Hunter New England,17620
1922,Upper Hunter Shire (A),New South Wales,95.0,95.0,11302.0,2021-12-13,NSW,10737.0,10737.0,X800,Hunter New England,17620
1923,Upper Hunter Shire (A),New South Wales,95.0,95.0,11302.0,2021-12-06,NSW,10737.0,10737.0,X800,Hunter New England,17620
1924,Upper Hunter Shire (A),New South Wales,95.0,95.0,11302.0,2021-11-29,NSW,10737.0,10737.0,X800,Hunter New England,17620
1925,Upper Hunter Shire (A),New South Wales,95.0,95.0,11302.0,2021-11-22,NSW,10737.0,10737.0,X800,Hunter New England,17620
1926,Upper Hunter Shire (A),New South Wales,95.0,95.0,11302.0,2021-11-15,NSW,10737.0,10737.0,X800,Hunter New England,17620
1927,Upper Hunter Shire (A),New South Wales,95.0,95.0,11302.0,2021-11-08,NSW,10737.0,10737.0,X800,Hunter New England,17620
1928,Upper Hunter Shire (A),New South Wales,95.0,93.4,11302.0,2021-11-01,NSW,10737.0,10556.0,X800,Hunter New England,17620
1929,Upper Hunter Shire (A),New South Wales,95.0,89.0,11302.0,2021-10-25,NSW,10737.0,10059.0,X800,Hunter New England,17620
1930,Upper Hunter Shire (A),New South Wales,95.0,84.8,11302.0,2021-10-18,NSW,10737.0,9584.0,X800,Hunter New England,17620
1931,Upper Hunter Shire (A),New South Wales,92.3,66.9,11302.0,2021-10-04,NSW,10432.0,7561.0,X800,Hunter New England,17620
1932,Upper Hunter Shire (A),New South Wales,95.0,76.7,11302.0,2021-10-11,NSW,10737.0,8669.0,X800,Hunter New England,17620
1933,Upper Hunter Shire (A),New South Wales,88.9,59.0,11302.0,2021-09-27,NSW,10047.0,6668.0,X800,Hunter New England,17620
1934,Upper Hunter Shire (A),New South Wales,82.6,51.2,11302.0,2021-09-20,NSW,9335.0,5787.0,X800,Hunter New England,17620
1935,Upper Hunter Shire (A),New South Wales,0.7625199079808883,0.4471774907096089,11302.0,2021-09-13,NSW,86.0,51.0,X800,Hunter New England,17620
1936,Upper Hunter Shire (A),New South Wales,0.6914705361882851,0.3886037869403646,11302.0,2021-09-06,NSW,78.0,44.0,X800,Hunter New England,17620
1937,Upper Hunter Shire (A),New South Wales,0.597,0.34,11302.0,2021-08-28,NSW,67.0,38.0,X800,Hunter New England,17620
1938,Upper Lachlan Shire (A),New South Wales,95.0,95.0,6603.0,2021-12-20,NSW,6273.0,6273.0,X830,Southern NSW,17640
1939,Upper Lachlan Shire (A),New South Wales,95.0,95.0,6603.0,2021-12-13,NSW,6273.0,6273.0,X830,Southern NSW,17640
1940,Upper Lachlan Shire (A),New South Wales,95.0,95.0,6603.0,2021-12-06,NSW,6273.0,6273.0,X830,Southern NSW,17640
1941,Upper Lachlan Shire (A),New South Wales,95.0,95.0,6603.0,2021-11-29,NSW,6273.0,6273.0,X830,Southern NSW,17640
1942,Upper Lachlan Shire (A),New South Wales,95.0,95.0,6603.0,2021-11-22,NSW,6273.0,6273.0,X830,Southern NSW,17640
1943,Upper Lachlan Shire (A),New South Wales,95.0,95.0,6603.0,2021-11-15,NSW,6273.0,6273.0,X830,Southern NSW,17640
1944,Upper Lachlan Shire (A),New South Wales,95.0,95.0,6603.0,2021-11-08,NSW,6273.0,6273.0,X830,Southern NSW,17640
1945,Upper Lachlan Shire (A),New South Wales,95.0,93.9,6603.0,2021-11-01,NSW,6273.0,6200.0,X830,Southern NSW,17640
1946,Upper Lachlan Shire (A),New South Wales,95.0,91.1,6603.0,2021-10-25,NSW,6273.0,6015.0,X830,Southern NSW,17640
1947,Upper Lachlan Shire (A),New South Wales,95.0,84.5,6603.0,2021-10-18,NSW,6273.0,5580.0,X830,Southern NSW,17640
1948,Upper Lachlan Shire (A),New South Wales,94.5,65.8,6603.0,2021-10-04,NSW,6240.0,4345.0,X830,Southern NSW,17640
1949,Upper Lachlan Shire (A),New South Wales,95.0,75.4,6603.0,2021-10-11,NSW,6273.0,4979.0,X830,Southern NSW,17640
1950,Upper Lachlan Shire (A),New South Wales,89.9,57.4,6603.0,2021-09-27,NSW,5936.0,3790.0,X830,Southern NSW,17640
1951,Upper Lachlan Shire (A),New South Wales,84.7,49.9,6603.0,2021-09-20,NSW,5593.0,3295.0,X830,Southern NSW,17640
1952,Upper Lachlan Shire (A),New South Wales,0.7629865212782069,0.4414660003028926,6603.0,2021-09-13,NSW,50.0,29.0,X830,Southern NSW,17640
1953,Upper Lachlan Shire (A),New South Wales,0.7160381644706951,0.380736029077692,6603.0,2021-09-06,NSW,47.0,25.0,X830,Southern NSW,17640
1954,Upper Lachlan Shire (A),New South Wales,0.633,0.305,6603.0,2021-08-28,NSW,42.0,20.0,X830,Southern NSW,17640
1955,Uralla (A),New South Wales,95.0,95.0,4895.0,2021-12-20,NSW,4650.0,4650.0,X800,Hunter New England,17650
1956,Uralla (A),New South Wales,95.0,95.0,4895.0,2021-12-13,NSW,4650.0,4650.0,X800,Hunter New England,17650
1957,Uralla (A),New South Wales,95.0,95.0,4895.0,2021-12-06,NSW,4650.0,4650.0,X800,Hunter New England,17650
