,date,state_name,state_code,country,vax_1_dose,vax_2_dose,vax_1_%,vax_2_%,population,age_group,sex,saved_date
304,2021-12-15,,,Australia,741488,682311,0.8426383017409882,0.7753886540297287,879960,"(20, 24)",Male,2021-12-22
305,2021-12-15,,,Australia,718945,677285,0.8637594552252434,0.8137080341781763,832344,"(20, 24)",Female,2021-12-22
306,2021-12-15,,,Australia,839174,778359,0.8733862876602264,0.8100919207183804,960828,"(25, 29)",Male,2021-12-22
307,2021-12-15,,,Australia,816177,771783,0.8630327754444289,0.8160901673666713,945708,"(25, 29)",Female,2021-12-22
308,2021-12-15,,,Australia,852600,800325,0.8988181269035052,0.843709380030551,948579,"(30, 34)",Male,2021-12-22
309,2021-12-15,,,Australia,869845,827948,0.892046246995217,0.8490799005652684,975112,"(30, 34)",Female,2021-12-22
310,2021-12-15,,,Australia,849959,806664,0.9352099317483877,0.8875724410046619,908843,"(35, 39)",Male,2021-12-22
311,2021-12-15,,,Australia,862875,828182,0.9316523731424987,0.894194090330466,926177,"(35, 39)",Female,2021-12-22
312,2021-12-15,,,Australia,772559,739533,0.9596529365000497,0.918628888005565,805040,"(40, 44)",Male,2021-12-22
313,2021-12-15,,,Australia,776386,750351,0.9524256992738911,0.9204874583980951,815167,"(40, 44)",Female,2021-12-22
314,2021-12-15,,,Australia,753238,725842,0.912004261939788,0.8788337782943766,825915,"(45, 49)",Male,2021-12-22
315,2021-12-15,,,Australia,767456,745521,0.9020393723091533,0.8762577853105485,850801,"(45, 49)",Female,2021-12-22
316,2021-12-15,,,Australia,750959,727511,0.9840357364684423,0.9533101310110045,763142,"(50, 54)",Male,2021-12-22
317,2021-12-15,,,Australia,772223,752831,0.9636092968931327,0.9394112200612439,801386,"(50, 54)",Female,2021-12-22
318,2021-12-15,,,Australia,715442,697045,0.9415655602538946,0.9173539797037019,759843,"(55, 59)",Male,2021-12-22
319,2021-12-15,,,Australia,732005,715931,0.9198400092486014,0.8996413653750459,795796,"(55, 59)",Female,2021-12-22
320,2021-12-15,,,Australia,679607,662568,0.9745691132458869,0.9501348694541121,697341,"(60, 64)",Male,2021-12-22
321,2021-12-15,,,Australia,709585,693639,0.9597896966508096,0.9382210241129264,739313,"(60, 64)",Female,2021-12-22
322,2021-12-15,,,Australia,596252,583506,0.9794130932923775,0.9584763093703031,608785,"(65, 69)",Male,2021-12-22
323,2021-12-15,,,Australia,632299,619339,0.9736799555275635,0.9537227956654774,649391,"(65, 69)",Female,2021-12-22
324,2021-12-15,,,Australia,532084,521793,0.9845385241654948,0.9654966323736215,540440,"(70, 74)",Male,2021-12-22
325,2021-12-15,,,Australia,561307,550560,0.9942538406627568,0.9752174737091954,564551,"(70, 74)",Female,2021-12-22
326,2021-12-15,,,Australia,389003,381075,1.0490232563156645,1.0276438418225358,370824,"(75, 79)",Male,2021-12-22
327,2021-12-15,,,Australia,420335,411615,1.0432271578832417,1.0215850371539619,402918,"(75, 79)",Female,2021-12-22
328,2021-12-15,,,Australia,248261,241760,1.0350893285246723,1.0079843232087389,239845,"(80, 84)",Male,2021-12-22
329,2021-12-15,,,Australia,291307,283631,1.0093867594370023,0.9827892085184236,288598,"(80, 84)",Female,2021-12-22
330,2021-12-15,,,Australia,136725,131716,1.0435190768033094,1.0052891477068913,131023,"(85, 89)",Male,2021-12-22
331,2021-12-15,,,Australia,187009,180127,1.0099314143759788,0.9727655667764756,185170,"(85, 89)",Female,2021-12-22
332,2021-12-15,,,Australia,59959,56865,1.0435092848813936,0.9896621939121809,57459,"(90, 94)",Male,2021-12-22
333,2021-12-15,,,Australia,103378,98366,1.0238892300378346,0.9742487570073094,100966,"(90, 94)",Female,2021-12-22
334,2021-12-15,,,Australia,15159,13955,0.9639450591377337,0.8873839501462546,15726,"(95,)",Male,2021-12-22
335,2021-12-15,,,Australia,38251,35477,1.0286398106814392,0.95404184370462,37186,"(95,)",Female,2021-12-22
336,2021-12-14,New South Wales,NSW,Australia,2774488,6119359,0.4225762228299981,0.93202623776378,6565651,,,2021-12-22
337,2021-12-14,Victoria,VIC,Australia,2175886,4965575,0.4023774801787271,0.9182629770762268,5407574,,,2021-12-22
338,2021-12-14,Queensland,QLD,Australia,1671126,3373810,0.4063323742731977,0.8203380401278282,4112707,,,2021-12-22
339,2021-12-14,Tasmania,TAS,Australia,213988,397972,0.4861463246185582,0.9041283861763129,440172,,,2021-12-22
340,2021-12-14,Western Australia,WA,Australia,842368,1697457,0.39828688525365274,0.8025884902821684,2114978,,,2021-12-22
341,2021-12-14,South Australia,SA,Australia,649223,1223638,0.45072410441544014,0.8495126353790614,1440400,,,2021-12-22
342,2021-12-14,Northern Territory,NT,Australia,56369,155286,0.29579002051728753,0.8148459104480744,190571,,,2021-12-22
343,2021-12-14,Australian Capital Territory,ACT,Australia,134075,340824,0.38971099038766177,0.9906608882184184,344037,,,2021-12-22
344,2021-12-14,,,Australia,527656,484751,0.8579828161483977,0.7882181347520959,614996,"(16, 19)",Male,2021-12-22
345,2021-12-14,,,Australia,518675,482232,0.8930569951755035,0.8303092705402678,580786,"(16, 19)",Female,2021-12-22
346,2021-12-14,,,Australia,740476,679439,0.8414882494658849,0.7721248693122414,879960,"(20, 24)",Male,2021-12-22
347,2021-12-14,,,Australia,718008,674611,0.8626337187509011,0.8104954201628173,832344,"(20, 24)",Female,2021-12-22
348,2021-12-14,,,Australia,837959,775294,0.8721217533210939,0.8069019637229556,960828,"(25, 29)",Male,2021-12-22
349,2021-12-14,,,Australia,815199,769277,0.8619986295981423,0.8134403008116671,945708,"(25, 29)",Female,2021-12-22
350,2021-12-14,,,Australia,851700,797825,0.8978693392959364,0.8410738588984155,948579,"(30, 34)",Male,2021-12-22
351,2021-12-14,,,Australia,868924,825586,0.891101740107803,0.8466576147150277,975112,"(30, 34)",Female,2021-12-22
352,2021-12-14,,,Australia,849070,804520,0.9342317650023161,0.885213397693551,908843,"(35, 39)",Male,2021-12-22
353,2021-12-14,,,Australia,861972,826109,0.9306773975168893,0.8919558572497481,926177,"(35, 39)",Female,2021-12-22
354,2021-12-14,,,Australia,771815,737752,0.9587287588194375,0.9164165755738846,805040,"(40, 44)",Male,2021-12-22
355,2021-12-14,,,Australia,775661,748783,0.9515363109645018,0.9185639261648226,815167,"(40, 44)",Female,2021-12-22
356,2021-12-14,,,Australia,752667,724459,0.9113129075025881,0.877159271837901,825915,"(45, 49)",Male,2021-12-22
357,2021-12-14,,,Australia,766978,744366,0.9014775488040094,0.8749002410669475,850801,"(45, 49)",Female,2021-12-22
358,2021-12-14,,,Australia,750426,726351,0.9833373081287624,0.9517900993524141,763142,"(50, 54)",Male,2021-12-22
359,2021-12-14,,,Australia,771672,751680,0.9629217380887612,0.9379749583845987,801386,"(50, 54)",Female,2021-12-22
360,2021-12-14,,,Australia,715048,696146,0.9410470320842595,0.9161708405552199,759843,"(55, 59)",Male,2021-12-22
361,2021-12-14,,,Australia,731644,715022,0.9193863754027414,0.8984991128379635,795796,"(55, 59)",Female,2021-12-22
362,2021-12-14,,,Australia,679218,661505,0.9740112799907076,0.9486105076282623,697341,"(60, 64)",Male,2021-12-22
363,2021-12-14,,,Australia,709192,692606,0.9592581220673788,0.9368237809966821,739313,"(60, 64)",Female,2021-12-22
364,2021-12-14,,,Australia,595990,582720,0.9789827278924415,0.9571852131704953,608785,"(65, 69)",Male,2021-12-22
365,2021-12-14,,,Australia,632064,618597,0.9733180780146322,0.9525801866672005,649391,"(65, 69)",Female,2021-12-22
366,2021-12-14,,,Australia,531966,521306,0.9843201835541411,0.9645955147657465,540440,"(70, 74)",Male,2021-12-22
367,2021-12-14,,,Australia,561155,550029,0.9939846001512707,0.9742769032381485,564551,"(70, 74)",Female,2021-12-22
368,2021-12-14,,,Australia,388794,380632,1.048459646624814,1.0264492050136993,370824,"(75, 79)",Male,2021-12-22
369,2021-12-14,,,Australia,420121,411124,1.0426960324433259,1.0203664269156503,402918,"(75, 79)",Female,2021-12-22
370,2021-12-14,,,Australia,248130,241451,1.034543142446163,1.006695991160958,239845,"(80, 84)",Male,2021-12-22
371,2021-12-14,,,Australia,291158,283295,1.0088704703428297,0.9816249592859272,288598,"(80, 84)",Female,2021-12-22
372,2021-12-14,,,Australia,136609,131512,1.0426337360616076,1.0037321691611396,131023,"(85, 89)",Male,2021-12-22
373,2021-12-14,,,Australia,186858,179836,1.0091159475076956,0.9711940379111087,185170,"(85, 89)",Female,2021-12-22
374,2021-12-14,,,Australia,59916,56799,1.0427609251814338,0.988513548791312,57459,"(90, 94)",Male,2021-12-22
375,2021-12-14,,,Australia,103286,98179,1.0229780322088624,0.9723966483766813,100966,"(90, 94)",Female,2021-12-22
376,2021-12-14,,,Australia,15130,13923,0.9621009792699987,0.8853491033956505,15726,"(95,)",Male,2021-12-22
377,2021-12-14,,,Australia,38211,35410,1.0275641370408217,0.9522400903565859,37186,"(95,)",Female,2021-12-22
378,2021-12-13,New South Wales,NSW,Australia,2773872,6116050,0.4224824012120047,0.9315222511827083,6565651,,,2021-12-22
379,2021-12-13,Victoria,VIC,Australia,2175284,4961475,0.4022661548413392,0.9175047812568076,5407574,,,2021-12-22
380,2021-12-13,Queensland,QLD,Australia,1669019,3343350,0.4058200596346883,0.8129317259897192,4112707,,,2021-12-22
381,2021-12-13,Tasmania,TAS,Australia,213860,397082,0.48585552920222097,0.9021064492970929,440172,,,2021-12-22
382,2021-12-13,Western Australia,WA,Australia,841660,1690369,0.39795212999851537,0.7992371551855386,2114978,,,2021-12-22
383,2021-12-13,South Australia,SA,Australia,648813,1218978,0.4504394612607609,0.8462774229380727,1440400,,,2021-12-22
384,2021-12-13,Northern Territory,NT,Australia,56359,154632,0.29573754663616186,0.8114141186224557,190571,,,2021-12-22
385,2021-12-13,Australian Capital Territory,ACT,Australia,134044,340627,0.3896208838002889,0.9900882753889844,344037,,,2021-12-22
386,2021-12-13,,,Australia,526360,481632,0.8558754853690105,0.7831465570507775,614996,"(16, 19)",Male,2021-12-22
387,2021-12-13,,,Australia,517583,479313,0.8911767845643662,0.8252833229451123,580786,"(16, 19)",Female,2021-12-22
388,2021-12-13,,,Australia,738981,675387,0.8397893086049366,0.7675201145506614,879960,"(20, 24)",Male,2021-12-22
389,2021-12-13,,,Australia,716880,671305,0.8612785098468903,0.8065235047047855,832344,"(20, 24)",Female,2021-12-22
390,2021-12-13,,,Australia,836518,771391,0.8706220051871927,0.8028398423026806,960828,"(25, 29)",Male,2021-12-22
391,2021-12-13,,,Australia,814009,765914,0.8607403130776096,0.809884234880111,945708,"(25, 29)",Female,2021-12-22
392,2021-12-13,,,Australia,850483,794484,0.8965863676088127,0.8375517484574295,948579,"(30, 34)",Male,2021-12-22
393,2021-12-13,,,Australia,867705,822459,0.8898516273002486,0.8434508035999967,975112,"(30, 34)",Female,2021-12-22
