,date,lhd_code,lhd_name,lga_code,lga_name,case_count,state_name,state_code
6520,2021-10-10,X710,South Western Sydney,11570,Canterbury-Bankstown (A),24,New South Wales,NSW
6521,2021-10-10,X710,South Western Sydney,12850,Fairfield (C),20,New South Wales,NSW
6522,2021-10-10,X710,South Western Sydney,14900,Liverpool (C),21,New South Wales,NSW
6523,2021-10-10,X710,South Western Sydney,18350,Wingecarribee (A),3,New South Wales,NSW
6524,2021-10-10,X710,South Western Sydney,18400,Wollondilly (A),5,New South Wales,NSW
6525,2021-10-10,X720,South Eastern Sydney,10500,Bayside (A),13,New South Wales,NSW
6526,2021-10-10,X720,South Eastern Sydney,12930,Georges River (A),13,New South Wales,NSW
6527,2021-10-10,X720,South Eastern Sydney,16550,Randwick (C),8,New South Wales,NSW
6528,2021-10-10,X720,South Eastern Sydney,17150,Sutherland Shire (A),3,New South Wales,NSW
6529,2021-10-10,X720,South Eastern Sydney,17200,Sydney (C),1,New South Wales,NSW
6530,2021-10-10,X720,South Eastern Sydney,18050,Waverley (A),3,New South Wales,NSW
6531,2021-10-10,X730,Illawarra Shoalhaven,16900,Shellharbour (C),11,New South Wales,NSW
6532,2021-10-10,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),12,New South Wales,NSW
6533,2021-10-10,X730,Illawarra Shoalhaven,18450,Wollongong (C),19,New South Wales,NSW
6534,2021-10-10,X740,Western Sydney,10750,Blacktown (C),37,New South Wales,NSW
6535,2021-10-10,X740,Western Sydney,12380,Cumberland (A),46,New South Wales,NSW
6536,2021-10-10,X740,Western Sydney,16260,Parramatta (C),4,New South Wales,NSW
6537,2021-10-10,X740,Western Sydney,17420,The Hills Shire (A),1,New South Wales,NSW
6538,2021-10-10,X750,Nepean Blue Mountains,10900,Blue Mountains (C),2,New South Wales,NSW
6539,2021-10-10,X750,Nepean Blue Mountains,13800,Hawkesbury (C),3,New South Wales,NSW
6540,2021-10-10,X750,Nepean Blue Mountains,16350,Penrith (C),10,New South Wales,NSW
6541,2021-10-10,X760,Northern Sydney,14000,Hornsby (A),1,New South Wales,NSW
6542,2021-10-10,X760,Northern Sydney,14100,Hunters Hill (A),1,New South Wales,NSW
6543,2021-10-10,X760,Northern Sydney,14500,Ku-ring-gai (A),1,New South Wales,NSW
6544,2021-10-10,X760,Northern Sydney,14700,Lane Cove (A),1,New South Wales,NSW
6545,2021-10-10,X760,Northern Sydney,15990,Northern Beaches (A),5,New South Wales,NSW
6546,2021-10-10,X760,Northern Sydney,16700,Ryde (C),4,New South Wales,NSW
6547,2021-10-10,X760,Northern Sydney,17420,The Hills Shire (A),1,New South Wales,NSW
6548,2021-10-10,X770,Central Coast,11650,Central Coast (C) (NSW),16,New South Wales,NSW
6549,2021-10-10,X800,Hunter New England,11720,Cessnock (C),10,New South Wales,NSW
6550,2021-10-10,X800,Hunter New England,13550,Gunnedah (A),1,New South Wales,NSW
6551,2021-10-10,X800,Hunter New England,14650,Lake Macquarie (C),18,New South Wales,NSW
6552,2021-10-10,X800,Hunter New England,15050,Maitland (C),10,New South Wales,NSW
6553,2021-10-10,X800,Hunter New England,15240,Mid-Coast (A),2,New South Wales,NSW
6554,2021-10-10,X800,Hunter New England,15900,Newcastle (C),6,New South Wales,NSW
6555,2021-10-10,X800,Hunter New England,16400,Port Stephens (A),4,New South Wales,NSW
6556,2021-10-10,X800,Hunter New England,17310,Tamworth Regional (A),9,New South Wales,NSW
6557,2021-10-10,X810,Northern NSW,11730,Clarence Valley (A),4,New South Wales,NSW
6558,2021-10-10,X810,Northern NSW,14850,Lismore (C),1,New South Wales,NSW
6559,2021-10-10,X820,Mid North Coast,14350,Kempsey (A),2,New South Wales,NSW
6560,2021-10-10,X830,Southern NSW,10550,Bega Valley (A),1,New South Wales,NSW
6561,2021-10-10,X830,Southern NSW,12750,Eurobodalla (A),1,New South Wales,NSW
6562,2021-10-10,X830,Southern NSW,13310,Goulburn Mulwaree (A),2,New South Wales,NSW
6563,2021-10-10,X840,Murrumbidgee,10650,Berrigan (A),1,New South Wales,NSW
6564,2021-10-10,X840,Murrumbidgee,12730,Edward River (A),1,New South Wales,NSW
6565,2021-10-10,X850,Western NSW,11150,Bourke (A),1,New South Wales,NSW
6566,2021-10-10,X850,Western NSW,11750,Cobar (A),1,New South Wales,NSW
6567,2021-10-10,X850,Western NSW,12390,Dubbo Regional (A),3,New South Wales,NSW
6568,2021-10-10,X850,Western NSW,16150,Orange (C),3,New South Wales,NSW
6569,2021-10-10,X850,Western NSW,17900,Walgett (A),5,New South Wales,NSW
6570,2021-10-10,X860,Far West,11250,Broken Hill (C),1,New South Wales,NSW
6571,2021-10-10,X860,Far West,18200,Wentworth (A),2,New South Wales,NSW
6572,2021-10-10,X999,Correctional settings,X999,Correctional settings,2,New South Wales,NSW
6573,2021-10-11,X700,Sydney,11300,Burwood (A),1,New South Wales,NSW
6574,2021-10-11,X700,Sydney,11570,Canterbury-Bankstown (A),15,New South Wales,NSW
6575,2021-10-11,X700,Sydney,14170,Inner West (A),5,New South Wales,NSW
6576,2021-10-11,X700,Sydney,17100,Strathfield (A),2,New South Wales,NSW
6577,2021-10-11,X700,Sydney,17200,Sydney (C),4,New South Wales,NSW
6578,2021-10-11,X710,South Western Sydney,11450,Camden (A),9,New South Wales,NSW
6579,2021-10-11,X710,South Western Sydney,11500,Campbelltown (C) (NSW),26,New South Wales,NSW
6580,2021-10-11,X710,South Western Sydney,11570,Canterbury-Bankstown (A),20,New South Wales,NSW
6581,2021-10-11,X710,South Western Sydney,12850,Fairfield (C),22,New South Wales,NSW
6582,2021-10-11,X710,South Western Sydney,14900,Liverpool (C),22,New South Wales,NSW
6583,2021-10-11,X710,South Western Sydney,18350,Wingecarribee (A),1,New South Wales,NSW
6584,2021-10-11,X720,South Eastern Sydney,10500,Bayside (A),10,New South Wales,NSW
6585,2021-10-11,X720,South Eastern Sydney,12930,Georges River (A),4,New South Wales,NSW
6586,2021-10-11,X720,South Eastern Sydney,16550,Randwick (C),5,New South Wales,NSW
6587,2021-10-11,X720,South Eastern Sydney,17150,Sutherland Shire (A),1,New South Wales,NSW
6588,2021-10-11,X720,South Eastern Sydney,17200,Sydney (C),3,New South Wales,NSW
6589,2021-10-11,X720,South Eastern Sydney,18050,Waverley (A),2,New South Wales,NSW
6590,2021-10-11,X730,Illawarra Shoalhaven,16900,Shellharbour (C),14,New South Wales,NSW
6591,2021-10-11,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),4,New South Wales,NSW
6592,2021-10-11,X730,Illawarra Shoalhaven,18450,Wollongong (C),17,New South Wales,NSW
6593,2021-10-11,X740,Western Sydney,10750,Blacktown (C),21,New South Wales,NSW
6594,2021-10-11,X740,Western Sydney,11570,Canterbury-Bankstown (A),4,New South Wales,NSW
6595,2021-10-11,X740,Western Sydney,12380,Cumberland (A),26,New South Wales,NSW
6596,2021-10-11,X740,Western Sydney,16260,Parramatta (C),10,New South Wales,NSW
6597,2021-10-11,X740,Western Sydney,17420,The Hills Shire (A),3,New South Wales,NSW
6598,2021-10-11,X750,Nepean Blue Mountains,10900,Blue Mountains (C),1,New South Wales,NSW
6599,2021-10-11,X750,Nepean Blue Mountains,13800,Hawkesbury (C),2,New South Wales,NSW
6600,2021-10-11,X750,Nepean Blue Mountains,14870,Lithgow (C),2,New South Wales,NSW
6601,2021-10-11,X750,Nepean Blue Mountains,16350,Penrith (C),8,New South Wales,NSW
6602,2021-10-11,X760,Northern Sydney,14100,Hunters Hill (A),1,New South Wales,NSW
6603,2021-10-11,X760,Northern Sydney,14700,Lane Cove (A),1,New South Wales,NSW
6604,2021-10-11,X760,Northern Sydney,15990,Northern Beaches (A),2,New South Wales,NSW
6605,2021-10-11,X760,Northern Sydney,16700,Ryde (C),2,New South Wales,NSW
6606,2021-10-11,X760,Northern Sydney,18250,Willoughby (C),1,New South Wales,NSW
6607,2021-10-11,X770,Central Coast,11650,Central Coast (C) (NSW),23,New South Wales,NSW
6608,2021-10-11,X800,Hunter New England,11720,Cessnock (C),12,New South Wales,NSW
6609,2021-10-11,X800,Hunter New England,14650,Lake Macquarie (C),6,New South Wales,NSW
6610,2021-10-11,X800,Hunter New England,15050,Maitland (C),10,New South Wales,NSW
6611,2021-10-11,X800,Hunter New England,15240,Mid-Coast (A),5,New South Wales,NSW
6612,2021-10-11,X800,Hunter New England,15900,Newcastle (C),7,New South Wales,NSW
6613,2021-10-11,X800,Hunter New England,16400,Port Stephens (A),3,New South Wales,NSW
6614,2021-10-11,X800,Hunter New England,17310,Tamworth Regional (A),2,New South Wales,NSW
6615,2021-10-11,X810,Northern NSW,11730,Clarence Valley (A),3,New South Wales,NSW
6616,2021-10-11,X820,Mid North Coast,14350,Kempsey (A),2,New South Wales,NSW
6617,2021-10-11,X830,Southern NSW,16490,Queanbeyan-Palerang Regional (A),4,New South Wales,NSW
6618,2021-10-11,X830,Southern NSW,17040,Snowy Monaro Regional (A),6,New South Wales,NSW
6619,2021-10-11,X840,Murrumbidgee,12730,Edward River (A),2,New South Wales,NSW
6620,2021-10-11,X850,Western NSW,10470,Bathurst Regional (A),1,New South Wales,NSW
6621,2021-10-11,X850,Western NSW,12390,Dubbo Regional (A),4,New South Wales,NSW
6622,2021-10-11,X850,Western NSW,16150,Orange (C),2,New South Wales,NSW
6623,2021-10-11,X850,Western NSW,17900,Walgett (A),4,New South Wales,NSW
6624,2021-10-11,X860,Far West,18200,Wentworth (A),1,New South Wales,NSW
6625,2021-10-11,X999,Correctional settings,X999,Correctional settings,2,New South Wales,NSW
6626,2021-10-12,X700,Sydney,11570,Canterbury-Bankstown (A),29,New South Wales,NSW
6627,2021-10-12,X700,Sydney,14170,Inner West (A),1,New South Wales,NSW
6628,2021-10-12,X700,Sydney,17100,Strathfield (A),1,New South Wales,NSW
6629,2021-10-12,X700,Sydney,17200,Sydney (C),4,New South Wales,NSW
6630,2021-10-12,X710,South Western Sydney,11450,Camden (A),5,New South Wales,NSW
6631,2021-10-12,X710,South Western Sydney,11500,Campbelltown (C) (NSW),25,New South Wales,NSW
6632,2021-10-12,X710,South Western Sydney,11570,Canterbury-Bankstown (A),25,New South Wales,NSW
6633,2021-10-12,X710,South Western Sydney,12850,Fairfield (C),19,New South Wales,NSW
6634,2021-10-12,X710,South Western Sydney,14900,Liverpool (C),27,New South Wales,NSW
6635,2021-10-12,X710,South Western Sydney,18400,Wollondilly (A),2,New South Wales,NSW
6636,2021-10-12,X720,South Eastern Sydney,10500,Bayside (A),8,New South Wales,NSW
6637,2021-10-12,X720,South Eastern Sydney,12930,Georges River (A),6,New South Wales,NSW
6638,2021-10-12,X720,South Eastern Sydney,16550,Randwick (C),3,New South Wales,NSW
6639,2021-10-12,X720,South Eastern Sydney,17150,Sutherland Shire (A),7,New South Wales,NSW
6640,2021-10-12,X720,South Eastern Sydney,17200,Sydney (C),3,New South Wales,NSW
6641,2021-10-12,X720,South Eastern Sydney,18050,Waverley (A),4,New South Wales,NSW
6642,2021-10-12,X720,South Eastern Sydney,18500,Woollahra (A),2,New South Wales,NSW
6643,2021-10-12,X730,Illawarra Shoalhaven,16900,Shellharbour (C),4,New South Wales,NSW
6644,2021-10-12,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),2,New South Wales,NSW
6645,2021-10-12,X730,Illawarra Shoalhaven,18450,Wollongong (C),15,New South Wales,NSW
6646,2021-10-12,X740,Western Sydney,10750,Blacktown (C),37,New South Wales,NSW
6647,2021-10-12,X740,Western Sydney,11570,Canterbury-Bankstown (A),3,New South Wales,NSW
6648,2021-10-12,X740,Western Sydney,12380,Cumberland (A),30,New South Wales,NSW
6649,2021-10-12,X740,Western Sydney,16260,Parramatta (C),5,New South Wales,NSW
6650,2021-10-12,X740,Western Sydney,17420,The Hills Shire (A),3,New South Wales,NSW
6651,2021-10-12,X750,Nepean Blue Mountains,10900,Blue Mountains (C),1,New South Wales,NSW
6652,2021-10-12,X750,Nepean Blue Mountains,13800,Hawkesbury (C),4,New South Wales,NSW
6653,2021-10-12,X750,Nepean Blue Mountains,14870,Lithgow (C),1,New South Wales,NSW
6654,2021-10-12,X750,Nepean Blue Mountains,16350,Penrith (C),13,New South Wales,NSW
6655,2021-10-12,X760,Northern Sydney,14000,Hornsby (A),1,New South Wales,NSW
6656,2021-10-12,X760,Northern Sydney,14100,Hunters Hill (A),3,New South Wales,NSW
6657,2021-10-12,X760,Northern Sydney,14700,Lane Cove (A),2,New South Wales,NSW
6658,2021-10-12,X760,Northern Sydney,15990,Northern Beaches (A),7,New South Wales,NSW
6659,2021-10-12,X760,Northern Sydney,16700,Ryde (C),1,New South Wales,NSW
6660,2021-10-12,X770,Central Coast,11650,Central Coast (C) (NSW),17,New South Wales,NSW
6661,2021-10-12,X800,Hunter New England,11720,Cessnock (C),20,New South Wales,NSW
6662,2021-10-12,X800,Hunter New England,14650,Lake Macquarie (C),16,New South Wales,NSW
6663,2021-10-12,X800,Hunter New England,15050,Maitland (C),6,New South Wales,NSW
6664,2021-10-12,X800,Hunter New England,15240,Mid-Coast (A),16,New South Wales,NSW
6665,2021-10-12,X800,Hunter New England,15900,Newcastle (C),13,New South Wales,NSW
6666,2021-10-12,X800,Hunter New England,16400,Port Stephens (A),5,New South Wales,NSW
6667,2021-10-12,X800,Hunter New England,17310,Tamworth Regional (A),3,New South Wales,NSW
6668,2021-10-12,X810,Northern NSW,10250,Ballina (A),3,New South Wales,NSW
6669,2021-10-12,X810,Northern NSW,11730,Clarence Valley (A),10,New South Wales,NSW
6670,2021-10-12,X820,Mid North Coast,14350,Kempsey (A),1,New South Wales,NSW
6671,2021-10-12,X820,Mid North Coast,16380,Port Macquarie-Hastings (A),2,New South Wales,NSW
6672,2021-10-12,X830,Southern NSW,10550,Bega Valley (A),1,New South Wales,NSW
6673,2021-10-12,X830,Southern NSW,12750,Eurobodalla (A),1,New South Wales,NSW
6674,2021-10-12,X850,Western NSW,12390,Dubbo Regional (A),4,New South Wales,NSW
6675,2021-10-12,X850,Western NSW,17900,Walgett (A),12,New South Wales,NSW
6676,2021-10-13,X700,Sydney,11300,Burwood (A),3,New South Wales,NSW
6677,2021-10-13,X700,Sydney,11520,Canada Bay (A),1,New South Wales,NSW
6678,2021-10-13,X700,Sydney,11570,Canterbury-Bankstown (A),31,New South Wales,NSW
6679,2021-10-13,X700,Sydney,14170,Inner West (A),7,New South Wales,NSW
6680,2021-10-13,X700,Sydney,17100,Strathfield (A),1,New South Wales,NSW
6681,2021-10-13,X700,Sydney,17200,Sydney (C),8,New South Wales,NSW
6682,2021-10-13,X710,South Western Sydney,11450,Camden (A),4,New South Wales,NSW
6683,2021-10-13,X710,South Western Sydney,11500,Campbelltown (C) (NSW),14,New South Wales,NSW
6684,2021-10-13,X710,South Western Sydney,11570,Canterbury-Bankstown (A),15,New South Wales,NSW
6685,2021-10-13,X710,South Western Sydney,12850,Fairfield (C),10,New South Wales,NSW
6686,2021-10-13,X710,South Western Sydney,14900,Liverpool (C),17,New South Wales,NSW
6687,2021-10-13,X710,South Western Sydney,18400,Wollondilly (A),4,New South Wales,NSW
6688,2021-10-13,X720,South Eastern Sydney,10500,Bayside (A),6,New South Wales,NSW
6689,2021-10-13,X720,South Eastern Sydney,12930,Georges River (A),13,New South Wales,NSW
6690,2021-10-13,X720,South Eastern Sydney,16550,Randwick (C),4,New South Wales,NSW
6691,2021-10-13,X720,South Eastern Sydney,17150,Sutherland Shire (A),3,New South Wales,NSW
6692,2021-10-13,X720,South Eastern Sydney,17200,Sydney (C),7,New South Wales,NSW
6693,2021-10-13,X720,South Eastern Sydney,18050,Waverley (A),1,New South Wales,NSW
6694,2021-10-13,X730,Illawarra Shoalhaven,16900,Shellharbour (C),7,New South Wales,NSW
6695,2021-10-13,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),7,New South Wales,NSW
6696,2021-10-13,X730,Illawarra Shoalhaven,18450,Wollongong (C),8,New South Wales,NSW
6697,2021-10-13,X740,Western Sydney,10750,Blacktown (C),16,New South Wales,NSW
6698,2021-10-13,X740,Western Sydney,11570,Canterbury-Bankstown (A),1,New South Wales,NSW
6699,2021-10-13,X740,Western Sydney,12380,Cumberland (A),37,New South Wales,NSW
6700,2021-10-13,X740,Western Sydney,16260,Parramatta (C),7,New South Wales,NSW
6701,2021-10-13,X740,Western Sydney,17420,The Hills Shire (A),1,New South Wales,NSW
6702,2021-10-13,X750,Nepean Blue Mountains,13800,Hawkesbury (C),4,New South Wales,NSW
6703,2021-10-13,X750,Nepean Blue Mountains,14870,Lithgow (C),3,New South Wales,NSW
6704,2021-10-13,X750,Nepean Blue Mountains,16350,Penrith (C),22,New South Wales,NSW
6705,2021-10-13,X760,Northern Sydney,14000,Hornsby (A),1,New South Wales,NSW
6706,2021-10-13,X760,Northern Sydney,14100,Hunters Hill (A),2,New South Wales,NSW
6707,2021-10-13,X760,Northern Sydney,16700,Ryde (C),3,New South Wales,NSW
6708,2021-10-13,X770,Central Coast,11650,Central Coast (C) (NSW),17,New South Wales,NSW
6709,2021-10-13,X800,Hunter New England,11720,Cessnock (C),14,New South Wales,NSW
6710,2021-10-13,X800,Hunter New England,13550,Gunnedah (A),2,New South Wales,NSW
6711,2021-10-13,X800,Hunter New England,14650,Lake Macquarie (C),11,New South Wales,NSW
6712,2021-10-13,X800,Hunter New England,15050,Maitland (C),12,New South Wales,NSW
6713,2021-10-13,X800,Hunter New England,15240,Mid-Coast (A),6,New South Wales,NSW
6714,2021-10-13,X800,Hunter New England,15900,Newcastle (C),17,New South Wales,NSW
6715,2021-10-13,X800,Hunter New England,16400,Port Stephens (A),9,New South Wales,NSW
6716,2021-10-13,X800,Hunter New England,17310,Tamworth Regional (A),19,New South Wales,NSW
6717,2021-10-13,X810,Northern NSW,11730,Clarence Valley (A),1,New South Wales,NSW
6718,2021-10-13,X810,Northern NSW,14850,Lismore (C),1,New South Wales,NSW
6719,2021-10-13,X810,Northern NSW,16610,Richmond Valley (A),2,New South Wales,NSW
6720,2021-10-13,X820,Mid North Coast,14350,Kempsey (A),1,New South Wales,NSW
6721,2021-10-13,X830,Southern NSW,16490,Queanbeyan-Palerang Regional (A),1,New South Wales,NSW
6722,2021-10-13,X840,Murrumbidgee,10050,Albury (C),3,New South Wales,NSW
6723,2021-10-13,X840,Murrumbidgee,12730,Edward River (A),1,New South Wales,NSW
6724,2021-10-13,X840,Murrumbidgee,13340,Greater Hume Shire (A),1,New South Wales,NSW
6725,2021-10-13,X840,Murrumbidgee,15520,Murray River (A),1,New South Wales,NSW
6726,2021-10-13,X850,Western NSW,12390,Dubbo Regional (A),2,New South Wales,NSW
6727,2021-10-13,X850,Western NSW,16150,Orange (C),1,New South Wales,NSW
6728,2021-10-13,X850,Western NSW,17900,Walgett (A),3,New South Wales,NSW
6729,2021-10-13,X860,Far West,18200,Wentworth (A),1,New South Wales,NSW
6730,2021-10-13,X999,Correctional settings,X999,Correctional settings,6,New South Wales,NSW
6731,2021-10-14,X700,Sydney,11520,Canada Bay (A),1,New South Wales,NSW
6732,2021-10-14,X700,Sydney,11570,Canterbury-Bankstown (A),20,New South Wales,NSW
6733,2021-10-14,X700,Sydney,14170,Inner West (A),7,New South Wales,NSW
6734,2021-10-14,X700,Sydney,17100,Strathfield (A),1,New South Wales,NSW
6735,2021-10-14,X700,Sydney,17200,Sydney (C),4,New South Wales,NSW
6736,2021-10-14,X710,South Western Sydney,11450,Camden (A),3,New South Wales,NSW
6737,2021-10-14,X710,South Western Sydney,11500,Campbelltown (C) (NSW),16,New South Wales,NSW
6738,2021-10-14,X710,South Western Sydney,11570,Canterbury-Bankstown (A),21,New South Wales,NSW
6739,2021-10-14,X710,South Western Sydney,12850,Fairfield (C),25,New South Wales,NSW
6740,2021-10-14,X710,South Western Sydney,14900,Liverpool (C),31,New South Wales,NSW
6741,2021-10-14,X710,South Western Sydney,18350,Wingecarribee (A),4,New South Wales,NSW
6742,2021-10-14,X720,South Eastern Sydney,10500,Bayside (A),9,New South Wales,NSW
6743,2021-10-14,X720,South Eastern Sydney,12930,Georges River (A),14,New South Wales,NSW
6744,2021-10-14,X720,South Eastern Sydney,16550,Randwick (C),4,New South Wales,NSW
6745,2021-10-14,X720,South Eastern Sydney,17150,Sutherland Shire (A),3,New South Wales,NSW
6746,2021-10-14,X720,South Eastern Sydney,17200,Sydney (C),1,New South Wales,NSW
6747,2021-10-14,X720,South Eastern Sydney,18050,Waverley (A),1,New South Wales,NSW
6748,2021-10-14,X730,Illawarra Shoalhaven,16900,Shellharbour (C),7,New South Wales,NSW
6749,2021-10-14,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),11,New South Wales,NSW
6750,2021-10-14,X730,Illawarra Shoalhaven,18450,Wollongong (C),18,New South Wales,NSW
6751,2021-10-14,X740,Western Sydney,10750,Blacktown (C),27,New South Wales,NSW
6752,2021-10-14,X740,Western Sydney,12380,Cumberland (A),26,New South Wales,NSW
6753,2021-10-14,X740,Western Sydney,16260,Parramatta (C),7,New South Wales,NSW
6754,2021-10-14,X740,Western Sydney,17420,The Hills Shire (A),3,New South Wales,NSW
6755,2021-10-14,X750,Nepean Blue Mountains,10900,Blue Mountains (C),1,New South Wales,NSW
6756,2021-10-14,X750,Nepean Blue Mountains,13800,Hawkesbury (C),2,New South Wales,NSW
6757,2021-10-14,X750,Nepean Blue Mountains,16350,Penrith (C),10,New South Wales,NSW
6758,2021-10-14,X760,Northern Sydney,15990,Northern Beaches (A),1,New South Wales,NSW
6759,2021-10-14,X760,Northern Sydney,16700,Ryde (C),2,New South Wales,NSW
6760,2021-10-14,X770,Central Coast,11650,Central Coast (C) (NSW),13,New South Wales,NSW
6761,2021-10-14,X800,Hunter New England,11720,Cessnock (C),11,New South Wales,NSW
6762,2021-10-14,X800,Hunter New England,13550,Gunnedah (A),1,New South Wales,NSW
6763,2021-10-14,X800,Hunter New England,14650,Lake Macquarie (C),17,New South Wales,NSW
6764,2021-10-14,X800,Hunter New England,15050,Maitland (C),12,New South Wales,NSW
6765,2021-10-14,X800,Hunter New England,15240,Mid-Coast (A),11,New South Wales,NSW
6766,2021-10-14,X800,Hunter New England,15900,Newcastle (C),22,New South Wales,NSW
6767,2021-10-14,X800,Hunter New England,16400,Port Stephens (A),5,New South Wales,NSW
6768,2021-10-14,X800,Hunter New England,17310,Tamworth Regional (A),8,New South Wales,NSW
6769,2021-10-14,X810,Northern NSW,10250,Ballina (A),1,New South Wales,NSW
6770,2021-10-14,X810,Northern NSW,11730,Clarence Valley (A),1,New South Wales,NSW
6771,2021-10-14,X820,Mid North Coast,16380,Port Macquarie-Hastings (A),1,New South Wales,NSW
6772,2021-10-14,X830,Southern NSW,13310,Goulburn Mulwaree (A),1,New South Wales,NSW
6773,2021-10-14,X830,Southern NSW,16490,Queanbeyan-Palerang Regional (A),1,New South Wales,NSW
6774,2021-10-14,X840,Murrumbidgee,10050,Albury (C),4,New South Wales,NSW
6775,2021-10-14,X840,Murrumbidgee,13340,Greater Hume Shire (A),1,New South Wales,NSW
6776,2021-10-14,X850,Western NSW,11150,Bourke (A),3,New South Wales,NSW
6777,2021-10-14,X850,Western NSW,12390,Dubbo Regional (A),7,New South Wales,NSW
6778,2021-10-14,X850,Western NSW,16100,Oberon (A),3,New South Wales,NSW
6779,2021-10-14,X850,Western NSW,16150,Orange (C),1,New South Wales,NSW
6780,2021-10-14,X850,Western NSW,17900,Walgett (A),1,New South Wales,NSW
6781,2021-10-14,X860,Far West,18200,Wentworth (A),3,New South Wales,NSW
6782,2021-10-14,X999,Correctional settings,X999,Correctional settings,1,New South Wales,NSW
6783,2021-10-15,X700,Sydney,11570,Canterbury-Bankstown (A),14,New South Wales,NSW
6784,2021-10-15,X700,Sydney,14170,Inner West (A),8,New South Wales,NSW
6785,2021-10-15,X700,Sydney,17100,Strathfield (A),2,New South Wales,NSW
6786,2021-10-15,X700,Sydney,17200,Sydney (C),5,New South Wales,NSW
6787,2021-10-15,X710,South Western Sydney,11450,Camden (A),4,New South Wales,NSW
6788,2021-10-15,X710,South Western Sydney,11500,Campbelltown (C) (NSW),11,New South Wales,NSW
6789,2021-10-15,X710,South Western Sydney,11570,Canterbury-Bankstown (A),17,New South Wales,NSW
6790,2021-10-15,X710,South Western Sydney,12850,Fairfield (C),10,New South Wales,NSW
6791,2021-10-15,X710,South Western Sydney,14900,Liverpool (C),26,New South Wales,NSW
6792,2021-10-15,X710,South Western Sydney,18400,Wollondilly (A),5,New South Wales,NSW
6793,2021-10-15,X720,South Eastern Sydney,10500,Bayside (A),7,New South Wales,NSW
6794,2021-10-15,X720,South Eastern Sydney,12930,Georges River (A),5,New South Wales,NSW
6795,2021-10-15,X720,South Eastern Sydney,16550,Randwick (C),3,New South Wales,NSW
6796,2021-10-15,X720,South Eastern Sydney,17150,Sutherland Shire (A),1,New South Wales,NSW
6797,2021-10-15,X720,South Eastern Sydney,18050,Waverley (A),1,New South Wales,NSW
6798,2021-10-15,X720,South Eastern Sydney,18500,Woollahra (A),1,New South Wales,NSW
6799,2021-10-15,X730,Illawarra Shoalhaven,16900,Shellharbour (C),10,New South Wales,NSW
6800,2021-10-15,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),3,New South Wales,NSW
6801,2021-10-15,X730,Illawarra Shoalhaven,18450,Wollongong (C),10,New South Wales,NSW
6802,2021-10-15,X740,Western Sydney,10750,Blacktown (C),18,New South Wales,NSW
6803,2021-10-15,X740,Western Sydney,11570,Canterbury-Bankstown (A),2,New South Wales,NSW
6804,2021-10-15,X740,Western Sydney,12380,Cumberland (A),27,New South Wales,NSW
6805,2021-10-15,X740,Western Sydney,16260,Parramatta (C),2,New South Wales,NSW
6806,2021-10-15,X740,Western Sydney,17420,The Hills Shire (A),1,New South Wales,NSW
6807,2021-10-15,X750,Nepean Blue Mountains,13800,Hawkesbury (C),1,New South Wales,NSW
6808,2021-10-15,X750,Nepean Blue Mountains,14870,Lithgow (C),1,New South Wales,NSW
6809,2021-10-15,X750,Nepean Blue Mountains,16350,Penrith (C),4,New South Wales,NSW
6810,2021-10-15,X760,Northern Sydney,15950,North Sydney (A),1,New South Wales,NSW
6811,2021-10-15,X760,Northern Sydney,15990,Northern Beaches (A),3,New South Wales,NSW
6812,2021-10-15,X770,Central Coast,11650,Central Coast (C) (NSW),10,New South Wales,NSW
6813,2021-10-15,X800,Hunter New England,11720,Cessnock (C),11,New South Wales,NSW
6814,2021-10-15,X800,Hunter New England,14650,Lake Macquarie (C),8,New South Wales,NSW
6815,2021-10-15,X800,Hunter New England,15050,Maitland (C),4,New South Wales,NSW
6816,2021-10-15,X800,Hunter New England,15240,Mid-Coast (A),2,New South Wales,NSW
6817,2021-10-15,X800,Hunter New England,15650,Muswellbrook (A),1,New South Wales,NSW
6818,2021-10-15,X800,Hunter New England,15900,Newcastle (C),22,New South Wales,NSW
6819,2021-10-15,X800,Hunter New England,16400,Port Stephens (A),4,New South Wales,NSW
6820,2021-10-15,X800,Hunter New England,17310,Tamworth Regional (A),6,New South Wales,NSW
6821,2021-10-15,X810,Northern NSW,11730,Clarence Valley (A),2,New South Wales,NSW
6822,2021-10-15,X820,Mid North Coast,14350,Kempsey (A),4,New South Wales,NSW
6823,2021-10-15,X830,Southern NSW,10550,Bega Valley (A),1,New South Wales,NSW
6824,2021-10-15,X830,Southern NSW,13310,Goulburn Mulwaree (A),3,New South Wales,NSW
6825,2021-10-15,X830,Southern NSW,16490,Queanbeyan-Palerang Regional (A),1,New South Wales,NSW
6826,2021-10-15,X830,Southern NSW,17040,Snowy Monaro Regional (A),1,New South Wales,NSW
6827,2021-10-15,X840,Murrumbidgee,10050,Albury (C),21,New South Wales,NSW
6828,2021-10-15,X840,Murrumbidgee,10650,Berrigan (A),1,New South Wales,NSW
