,date,state_name,state_code,country,vax_1_dose,vax_2_dose,vax_1_%,vax_2_%,population,age_group,sex,death_count,confirmed,confirmed_cum,deaths,deaths_cum,tests,tests_cum,positives,positives_cum,recovered,recovered_cum,hosp,hosp_cum,icu,icu_cum,vent,vent_cum,vaccines,vaccines_cum
4534,2021-09-05,,,Australia,12391.0,9470.0,0.7879308152104795,0.6021874602568994,15726.0,"(95,)",Male,,,,,,,,,,,,,,,,,,,
4535,2021-09-05,,,Australia,31726.0,25137.0,0.8531705480557199,0.6759802076050127,37186.0,"(95,)",Female,,,,,,,,,,,,,,,,,,,
4536,2020-03-01,Western Australia,WA,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4537,2020-03-04,New South Wales,NSW,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4538,2020-03-08,New South Wales,NSW,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4539,2020-03-13,Queensland,QLD,Australia,,,,,,"(70, 79)",Female,1.0,,,,,,,,,,,,,,,,,,
4540,2020-03-15,New South Wales,NSW,Australia,,,,,,"(70, 79)",Female,1.0,,,,,,,,,,,,,,,,,,
4541,2020-03-15,New South Wales,NSW,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4542,2020-03-18,New South Wales,NSW,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4543,2020-03-20,New South Wales,NSW,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4544,2020-03-24,New South Wales,NSW,Australia,,,,,,"(70, 79)",Female,1.0,,,,,,,,,,,,,,,,,,
4545,2020-03-25,Queensland,QLD,Australia,,,,,,"(60, 69)",Male,1.0,,,,,,,,,,,,,,,,,,
4546,2020-03-26,Victoria,VIC,Australia,,,,,,"(70, 79)",Male,3.0,,,,,,,,,,,,,,,,,,
4547,2020-03-26,Western Australia,WA,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4548,2020-03-28,New South Wales,NSW,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4549,2020-03-29,Queensland,QLD,Australia,,,,,,"(70, 79)",Female,1.0,,,,,,,,,,,,,,,,,,
4550,2020-03-29,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4551,2020-03-30,Australian Capital Territory,ACT,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4552,2020-03-30,Tasmania,TAS,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4553,2020-03-31,Tasmania,TAS,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4554,2020-04-01,New South Wales,NSW,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4555,2020-04-02,New South Wales,NSW,Australia,,,,,,"(60, 69)",Female,1.0,,,,,,,,,,,,,,,,,,
4556,2020-04-02,Queensland,QLD,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4557,2020-04-02,Victoria,VIC,Australia,,,,,,"(60, 69)",Female,1.0,,,,,,,,,,,,,,,,,,
4558,2020-04-02,Victoria,VIC,Australia,,,,,,"(70, 79)",Female,1.0,,,,,,,,,,,,,,,,,,
4559,2020-04-03,New South Wales,NSW,Australia,,,,,,"(70, 79)",Female,1.0,,,,,,,,,,,,,,,,,,
4560,2020-04-03,New South Wales,NSW,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4561,2020-04-03,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4562,2020-04-03,Western Australia,WA,Australia,,,,,,"(60, 69)",Male,1.0,,,,,,,,,,,,,,,,,,
4563,2020-04-04,Australian Capital Territory,ACT,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4564,2020-04-04,Victoria,VIC,Australia,,,,,,"(70, 79)",Female,1.0,,,,,,,,,,,,,,,,,,
4565,2020-04-05,New South Wales,NSW,Australia,,,,,,"(60, 69)",Male,1.0,,,,,,,,,,,,,,,,,,
4566,2020-04-05,New South Wales,NSW,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4567,2020-04-05,New South Wales,NSW,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4568,2020-04-05,New South Wales,NSW,Australia,,,,,,"(90, 99)",Male,1.0,,,,,,,,,,,,,,,,,,
4569,2020-04-05,Queensland,QLD,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4570,2020-04-06,New South Wales,NSW,Australia,,,,,,"(80, 89)",Male,2.0,,,,,,,,,,,,,,,,,,
4571,2020-04-06,Victoria,VIC,Australia,,,,,,"(50, 59)",Male,1.0,,,,,,,,,,,,,,,,,,
4572,2020-04-06,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4573,2020-04-06,Western Australia,WA,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4574,2020-04-07,New South Wales,NSW,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4575,2020-04-07,New South Wales,NSW,Australia,,,,,,"(90, 99)",Male,2.0,,,,,,,,,,,,,,,,,,
4576,2020-04-07,South Australia,SA,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4577,2020-04-07,Tasmania,TAS,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4578,2020-04-07,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4579,2020-04-07,Western Australia,WA,Australia,,,,,,"(70, 79)",Female,1.0,,,,,,,,,,,,,,,,,,
4580,2020-04-07,Western Australia,WA,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4581,2020-04-08,South Australia,SA,Australia,,,,,,"(60, 69)",Female,1.0,,,,,,,,,,,,,,,,,,
4582,2020-04-08,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4583,2020-04-09,South Australia,SA,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4584,2020-04-10,New South Wales,NSW,Australia,,,,,,"(60, 69)",Female,1.0,,,,,,,,,,,,,,,,,,
4585,2020-04-10,Tasmania,TAS,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4586,2020-04-10,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4587,2020-04-11,New South Wales,NSW,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4588,2020-04-11,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4589,2020-04-12,New South Wales,NSW,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4590,2020-04-12,South Australia,SA,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4591,2020-04-12,Tasmania,TAS,Australia,,,,,,"(70, 79)",Female,1.0,,,,,,,,,,,,,,,,,,
4592,2020-04-13,New South Wales,NSW,Australia,,,,,,"(70, 79)",Female,1.0,,,,,,,,,,,,,,,,,,
4593,2020-04-13,New South Wales,NSW,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4594,2020-04-14,Tasmania,TAS,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4595,2020-04-15,Australian Capital Territory,ACT,Australia,,,,,,"(60, 69)",Female,1.0,,,,,,,,,,,,,,,,,,
4596,2020-04-17,Tasmania,TAS,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4597,2020-04-17,Western Australia,WA,Australia,,,,,,"(40, 49)",Male,1.0,,,,,,,,,,,,,,,,,,
4598,2020-04-18,New South Wales,NSW,Australia,,,,,,"(50, 59)",Female,1.0,,,,,,,,,,,,,,,,,,
4599,2020-04-18,Queensland,QLD,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4600,2020-04-18,Tasmania,TAS,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4601,2020-04-19,New South Wales,NSW,Australia,,,,,,"(90, 99)",Male,1.0,,,,,,,,,,,,,,,,,,
4602,2020-04-19,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4603,2020-04-20,New South Wales,NSW,Australia,,,,,,"(90, 99)",Male,1.0,,,,,,,,,,,,,,,,,,
4604,2020-04-22,New South Wales,NSW,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4605,2020-04-22,New South Wales,NSW,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4606,2020-04-22,New South Wales,NSW,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4607,2020-04-23,Victoria,VIC,Australia,,,,,,"(60, 69)",Male,1.0,,,,,,,,,,,,,,,,,,
4608,2020-04-24,New South Wales,NSW,Australia,,,,,,"(70, 79)",Female,1.0,,,,,,,,,,,,,,,,,,
4609,2020-04-24,Tasmania,TAS,Australia,,,,,,"(70, 79)",Female,1.0,,,,,,,,,,,,,,,,,,
4610,2020-04-24,Western Australia,WA,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4611,2020-04-25,New South Wales,NSW,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4612,2020-04-25,Tasmania,TAS,Australia,,,,,,"(90, 99)",Male,1.0,,,,,,,,,,,,,,,,,,
4613,2020-04-26,New South Wales,NSW,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4614,2020-04-26,Tasmania,TAS,Australia,,,,,,"(90, 99)",Male,1.0,,,,,,,,,,,,,,,,,,
4615,2020-04-26,Victoria,VIC,Australia,,,,,,"(90, 99)",Male,1.0,,,,,,,,,,,,,,,,,,
4616,2020-04-28,New South Wales,NSW,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4617,2020-04-29,New South Wales,NSW,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4618,2020-04-29,New South Wales,NSW,Australia,,,,,,"(90, 99)",Female,3.0,,,,,,,,,,,,,,,,,,
4619,2020-04-29,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4620,2020-04-30,New South Wales,NSW,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4621,2020-04-30,Tasmania,TAS,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4622,2020-05-01,New South Wales,NSW,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4623,2020-05-01,Tasmania,TAS,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4624,2020-05-03,New South Wales,NSW,Australia,,,,,,"(70, 79)",Female,1.0,,,,,,,,,,,,,,,,,,
4625,2020-05-03,Western Australia,WA,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4626,2020-05-05,New South Wales,NSW,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4627,2020-05-05,New South Wales,NSW,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4628,2020-05-13,New South Wales,NSW,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4629,2020-05-18,New South Wales,NSW,Australia,,,,,,"(60, 69)",Male,1.0,,,,,,,,,,,,,,,,,,
4630,2020-05-20,New South Wales,NSW,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4631,2020-05-22,New South Wales,NSW,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4632,2020-05-23,Victoria,VIC,Australia,,,,,,"(60, 69)",Male,1.0,,,,,,,,,,,,,,,,,,
4633,2020-06-24,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4634,2020-06-25,New South Wales,NSW,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4635,2020-07-06,Victoria,VIC,Australia,,,,,,"(60, 69)",Male,1.0,,,,,,,,,,,,,,,,,,
4636,2020-07-06,Victoria,VIC,Australia,,,,,,"(90, 99)",Male,1.0,,,,,,,,,,,,,,,,,,
4637,2020-07-11,Victoria,VIC,Australia,,,,,,"(90, 99)",Male,1.0,,,,,,,,,,,,,,,,,,
4638,2020-07-12,Victoria,VIC,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4639,2020-07-14,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4640,2020-07-14,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4641,2020-07-15,Victoria,VIC,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4642,2020-07-16,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,2.0,,,,,,,,,,,,,,,,,,
4643,2020-07-17,Victoria,VIC,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4644,2020-07-17,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4645,2020-07-17,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4646,2020-07-18,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4647,2020-07-18,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4648,2020-07-18,Victoria,VIC,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4649,2020-07-19,Victoria,VIC,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4650,2020-07-19,Victoria,VIC,Australia,,,,,,"(90, 99)",Male,2.0,,,,,,,,,,,,,,,,,,
4651,2020-07-20,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4652,2020-07-21,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4653,2020-07-21,Victoria,VIC,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4654,2020-07-21,Victoria,VIC,Australia,,,,,,"(100, 109)",Female,1.0,,,,,,,,,,,,,,,,,,
4655,2020-07-22,Victoria,VIC,Australia,,,,,,"(90, 99)",Male,2.0,,,,,,,,,,,,,,,,,,
4656,2020-07-23,Victoria,VIC,Australia,,,,,,"(50, 59)",Male,1.0,,,,,,,,,,,,,,,,,,
4657,2020-07-23,Victoria,VIC,Australia,,,,,,"(70, 79)",Female,1.0,,,,,,,,,,,,,,,,,,
4658,2020-07-23,Victoria,VIC,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4659,2020-07-23,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4660,2020-07-23,Victoria,VIC,Australia,,,,,,"(90, 99)",Male,1.0,,,,,,,,,,,,,,,,,,
4661,2020-07-24,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,2.0,,,,,,,,,,,,,,,,,,
4662,2020-07-24,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,2.0,,,,,,,,,,,,,,,,,,
4663,2020-07-24,Victoria,VIC,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4664,2020-07-24,Victoria,VIC,Australia,,,,,,"(90, 99)",Male,2.0,,,,,,,,,,,,,,,,,,
4665,2020-07-25,Victoria,VIC,Australia,,,,,,"(60, 69)",Female,1.0,,,,,,,,,,,,,,,,,,
4666,2020-07-25,Victoria,VIC,Australia,,,,,,"(70, 79)",Female,1.0,,,,,,,,,,,,,,,,,,
4667,2020-07-25,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4668,2020-07-25,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4669,2020-07-25,Victoria,VIC,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4670,2020-07-26,Victoria,VIC,Australia,,,,,,"(40, 49)",Male,1.0,,,,,,,,,,,,,,,,,,
4671,2020-07-26,Victoria,VIC,Australia,,,,,,"(60, 69)",Male,1.0,,,,,,,,,,,,,,,,,,
4672,2020-07-26,Victoria,VIC,Australia,,,,,,"(70, 79)",Female,1.0,,,,,,,,,,,,,,,,,,
4673,2020-07-26,Victoria,VIC,Australia,,,,,,"(70, 79)",Male,3.0,,,,,,,,,,,,,,,,,,
4674,2020-07-26,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,2.0,,,,,,,,,,,,,,,,,,
4675,2020-07-26,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,2.0,,,,,,,,,,,,,,,,,,
4676,2020-07-27,Victoria,VIC,Australia,,,,,,"(50, 59)",Male,1.0,,,,,,,,,,,,,,,,,,
4677,2020-07-27,Victoria,VIC,Australia,,,,,,"(70, 79)",Female,1.0,,,,,,,,,,,,,,,,,,
4678,2020-07-27,Victoria,VIC,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4679,2020-07-27,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4680,2020-07-27,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4681,2020-07-27,Victoria,VIC,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4682,2020-07-28,Victoria,VIC,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4683,2020-07-28,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,2.0,,,,,,,,,,,,,,,,,,
4684,2020-07-28,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4685,2020-07-28,Victoria,VIC,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4686,2020-07-28,Victoria,VIC,Australia,,,,,,"(90, 99)",Male,1.0,,,,,,,,,,,,,,,,,,
4687,2020-07-29,Victoria,VIC,Australia,,,,,,"(60, 69)",Male,1.0,,,,,,,,,,,,,,,,,,
4688,2020-07-29,Victoria,VIC,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4689,2020-07-29,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,2.0,,,,,,,,,,,,,,,,,,
4690,2020-07-29,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,3.0,,,,,,,,,,,,,,,,,,
4691,2020-07-29,Victoria,VIC,Australia,,,,,,"(90, 99)",Female,2.0,,,,,,,,,,,,,,,,,,
4692,2020-07-30,Victoria,VIC,Australia,,,,,,"(70, 79)",Female,3.0,,,,,,,,,,,,,,,,,,
4693,2020-07-30,Victoria,VIC,Australia,,,,,,"(70, 79)",Male,3.0,,,,,,,,,,,,,,,,,,
4694,2020-07-30,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,2.0,,,,,,,,,,,,,,,,,,
4695,2020-07-30,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,3.0,,,,,,,,,,,,,,,,,,
4696,2020-07-30,Victoria,VIC,Australia,,,,,,"(90, 99)",Male,2.0,,,,,,,,,,,,,,,,,,
4697,2020-07-31,Victoria,VIC,Australia,,,,,,"(50, 59)",Male,2.0,,,,,,,,,,,,,,,,,,
4698,2020-07-31,Victoria,VIC,Australia,,,,,,"(70, 79)",Female,1.0,,,,,,,,,,,,,,,,,,
4699,2020-07-31,Victoria,VIC,Australia,,,,,,"(70, 79)",Male,2.0,,,,,,,,,,,,,,,,,,
4700,2020-07-31,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,3.0,,,,,,,,,,,,,,,,,,
4701,2020-08-01,New South Wales,NSW,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4702,2020-08-01,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,1.0,,,,,,,,,,,,,,,,,,
4703,2020-08-01,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4704,2020-08-01,Victoria,VIC,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4705,2020-08-02,Victoria,VIC,Australia,,,,,,"(70, 79)",Female,3.0,,,,,,,,,,,,,,,,,,
4706,2020-08-02,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,2.0,,,,,,,,,,,,,,,,,,
4707,2020-08-02,Victoria,VIC,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4708,2020-08-02,Victoria,VIC,Australia,,,,,,"(90, 99)",Male,1.0,,,,,,,,,,,,,,,,,,
4709,2020-08-03,Victoria,VIC,Australia,,,,,,"(60, 69)",Male,1.0,,,,,,,,,,,,,,,,,,
4710,2020-08-03,Victoria,VIC,Australia,,,,,,"(70, 79)",Female,1.0,,,,,,,,,,,,,,,,,,
4711,2020-08-03,Victoria,VIC,Australia,,,,,,"(70, 79)",Male,2.0,,,,,,,,,,,,,,,,,,
4712,2020-08-03,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,2.0,,,,,,,,,,,,,,,,,,
4713,2020-08-03,Victoria,VIC,Australia,,,,,,"(90, 99)",Female,5.0,,,,,,,,,,,,,,,,,,
4714,2020-08-03,Victoria,VIC,Australia,,,,,,"(90, 99)",Male,2.0,,,,,,,,,,,,,,,,,,
4715,2020-08-04,Victoria,VIC,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4716,2020-08-04,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,3.0,,,,,,,,,,,,,,,,,,
4717,2020-08-04,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4718,2020-08-04,Victoria,VIC,Australia,,,,,,"(90, 99)",Female,3.0,,,,,,,,,,,,,,,,,,
4719,2020-08-04,Victoria,VIC,Australia,,,,,,"(90, 99)",Male,2.0,,,,,,,,,,,,,,,,,,
4720,2020-08-04,Victoria,VIC,Australia,,,,,,"(100, 109)",Female,1.0,,,,,,,,,,,,,,,,,,
4721,2020-08-05,Victoria,VIC,Australia,,,,,,"(30, 39)",Male,1.0,,,,,,,,,,,,,,,,,,
4722,2020-08-05,Victoria,VIC,Australia,,,,,,"(70, 79)",Female,1.0,,,,,,,,,,,,,,,,,,
4723,2020-08-05,Victoria,VIC,Australia,,,,,,"(70, 79)",Male,3.0,,,,,,,,,,,,,,,,,,
4724,2020-08-05,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,3.0,,,,,,,,,,,,,,,,,,
4725,2020-08-05,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,3.0,,,,,,,,,,,,,,,,,,
4726,2020-08-05,Victoria,VIC,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4727,2020-08-05,Victoria,VIC,Australia,,,,,,"(90, 99)",Male,3.0,,,,,,,,,,,,,,,,,,
4728,2020-08-06,Victoria,VIC,Australia,,,,,,"(60, 69)",Male,2.0,,,,,,,,,,,,,,,,,,
4729,2020-08-06,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,2.0,,,,,,,,,,,,,,,,,,
4730,2020-08-06,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,3.0,,,,,,,,,,,,,,,,,,
4731,2020-08-06,Victoria,VIC,Australia,,,,,,"(90, 99)",Female,1.0,,,,,,,,,,,,,,,,,,
4732,2020-08-07,Victoria,VIC,Australia,,,,,,"(50, 59)",Female,1.0,,,,,,,,,,,,,,,,,,
4733,2020-08-07,Victoria,VIC,Australia,,,,,,"(70, 79)",Male,2.0,,,,,,,,,,,,,,,,,,
4734,2020-08-07,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,3.0,,,,,,,,,,,,,,,,,,
4735,2020-08-07,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,3.0,,,,,,,,,,,,,,,,,,
4736,2020-08-07,Victoria,VIC,Australia,,,,,,"(90, 99)",Female,2.0,,,,,,,,,,,,,,,,,,
4737,2020-08-08,Victoria,VIC,Australia,,,,,,"(30, 39)",Male,1.0,,,,,,,,,,,,,,,,,,
4738,2020-08-08,Victoria,VIC,Australia,,,,,,"(70, 79)",Male,2.0,,,,,,,,,,,,,,,,,,
4739,2020-08-08,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,3.0,,,,,,,,,,,,,,,,,,
4740,2020-08-08,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,2.0,,,,,,,,,,,,,,,,,,
4741,2020-08-08,Victoria,VIC,Australia,,,,,,"(90, 99)",Female,4.0,,,,,,,,,,,,,,,,,,
4742,2020-08-09,Victoria,VIC,Australia,,,,,,"(50, 59)",Male,2.0,,,,,,,,,,,,,,,,,,
4743,2020-08-09,Victoria,VIC,Australia,,,,,,"(70, 79)",Male,4.0,,,,,,,,,,,,,,,,,,
4744,2020-08-09,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,4.0,,,,,,,,,,,,,,,,,,
4745,2020-08-09,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,2.0,,,,,,,,,,,,,,,,,,
4746,2020-08-09,Victoria,VIC,Australia,,,,,,"(90, 99)",Female,2.0,,,,,,,,,,,,,,,,,,
4747,2020-08-09,Victoria,VIC,Australia,,,,,,"(90, 99)",Male,3.0,,,,,,,,,,,,,,,,,,
4748,2020-08-10,Victoria,VIC,Australia,,,,,,"(50, 59)",Male,1.0,,,,,,,,,,,,,,,,,,
4749,2020-08-10,Victoria,VIC,Australia,,,,,,"(60, 69)",Female,1.0,,,,,,,,,,,,,,,,,,
4750,2020-08-10,Victoria,VIC,Australia,,,,,,"(70, 79)",Male,2.0,,,,,,,,,,,,,,,,,,
4751,2020-08-10,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,6.0,,,,,,,,,,,,,,,,,,
4752,2020-08-10,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,1.0,,,,,,,,,,,,,,,,,,
4753,2020-08-10,Victoria,VIC,Australia,,,,,,"(90, 99)",Female,7.0,,,,,,,,,,,,,,,,,,
4754,2020-08-10,Victoria,VIC,Australia,,,,,,"(90, 99)",Male,1.0,,,,,,,,,,,,,,,,,,
4755,2020-08-11,Victoria,VIC,Australia,,,,,,"(50, 59)",Female,1.0,,,,,,,,,,,,,,,,,,
4756,2020-08-11,Victoria,VIC,Australia,,,,,,"(70, 79)",Male,1.0,,,,,,,,,,,,,,,,,,
4757,2020-08-11,Victoria,VIC,Australia,,,,,,"(80, 89)",Female,6.0,,,,,,,,,,,,,,,,,,
4758,2020-08-11,Victoria,VIC,Australia,,,,,,"(80, 89)",Male,4.0,,,,,,,,,,,,,,,,,,
