,date,lhd_code,lhd_name,lga_code,lga_name,cases,state_name,state_code,country,saved_date
8933,2021-11-27,X700,Sydney,11570,Canterbury-Bankstown (A),4,New South Wales,NSW,Australia,2021-12-22
8934,2021-11-27,X700,Sydney,14170,Inner West (A),2,New South Wales,NSW,Australia,2021-12-22
8935,2021-11-27,X700,Sydney,17100,Strathfield (A),2,New South Wales,NSW,Australia,2021-12-22
8936,2021-11-27,X700,Sydney,17200,Sydney (C),4,New South Wales,NSW,Australia,2021-12-22
8937,2021-11-27,X710,South Western Sydney,11450,Camden (A),1,New South Wales,NSW,Australia,2021-12-22
8938,2021-11-27,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2,New South Wales,NSW,Australia,2021-12-22
8939,2021-11-27,X710,South Western Sydney,11570,Canterbury-Bankstown (A),9,New South Wales,NSW,Australia,2021-12-22
8940,2021-11-27,X710,South Western Sydney,12850,Fairfield (C),15,New South Wales,NSW,Australia,2021-12-22
8941,2021-11-27,X710,South Western Sydney,14900,Liverpool (C),15,New South Wales,NSW,Australia,2021-12-22
8942,2021-11-27,X720,South Eastern Sydney,10500,Bayside (A),11,New South Wales,NSW,Australia,2021-12-22
8943,2021-11-27,X720,South Eastern Sydney,12930,Georges River (A),4,New South Wales,NSW,Australia,2021-12-22
8944,2021-11-27,X720,South Eastern Sydney,16550,Randwick (C),4,New South Wales,NSW,Australia,2021-12-22
8945,2021-11-27,X720,South Eastern Sydney,17150,Sutherland Shire (A),12,New South Wales,NSW,Australia,2021-12-22
8946,2021-11-27,X720,South Eastern Sydney,17200,Sydney (C),9,New South Wales,NSW,Australia,2021-12-22
8947,2021-11-27,X720,South Eastern Sydney,18050,Waverley (A),4,New South Wales,NSW,Australia,2021-12-22
8948,2021-11-27,X720,South Eastern Sydney,18500,Woollahra (A),7,New South Wales,NSW,Australia,2021-12-22
8949,2021-11-27,X730,Illawarra Shoalhaven,16950,Shoalhaven (C),1,New South Wales,NSW,Australia,2021-12-22
8950,2021-11-27,X730,Illawarra Shoalhaven,18450,Wollongong (C),3,New South Wales,NSW,Australia,2021-12-22
8951,2021-11-27,X740,Western Sydney,10750,Blacktown (C),6,New South Wales,NSW,Australia,2021-12-22
8952,2021-11-27,X740,Western Sydney,12380,Cumberland (A),6,New South Wales,NSW,Australia,2021-12-22
8953,2021-11-27,X740,Western Sydney,16260,Parramatta (C),4,New South Wales,NSW,Australia,2021-12-22
8954,2021-11-27,X740,Western Sydney,17420,The Hills Shire (A),2,New South Wales,NSW,Australia,2021-12-22
8955,2021-11-27,X750,Nepean Blue Mountains,10900,Blue Mountains (C),2,New South Wales,NSW,Australia,2021-12-22
8956,2021-11-27,X750,Nepean Blue Mountains,16350,Penrith (C),2,New South Wales,NSW,Australia,2021-12-22
8957,2021-11-27,X760,Northern Sydney,14000,Hornsby (A),1,New South Wales,NSW,Australia,2021-12-22
8958,2021-11-27,X760,Northern Sydney,14100,Hunters Hill (A),2,New South Wales,NSW,Australia,2021-12-22
8959,2021-11-27,X760,Northern Sydney,14500,Ku-ring-gai (A),2,New South Wales,NSW,Australia,2021-12-22
8960,2021-11-27,X760,Northern Sydney,14700,Lane Cove (A),2,New South Wales,NSW,Australia,2021-12-22
8961,2021-11-27,X760,Northern Sydney,15950,North Sydney (A),1,New South Wales,NSW,Australia,2021-12-22
8962,2021-11-27,X760,Northern Sydney,15990,Northern Beaches (A),3,New South Wales,NSW,Australia,2021-12-22
8963,2021-11-27,X760,Northern Sydney,16260,Parramatta (C),3,New South Wales,NSW,Australia,2021-12-22
8964,2021-11-27,X760,Northern Sydney,16700,Ryde (C),1,New South Wales,NSW,Australia,2021-12-22
8965,2021-11-27,X760,Northern Sydney,18250,Willoughby (C),1,New South Wales,NSW,Australia,2021-12-22
8966,2021-11-27,X770,Central Coast,11650,Central Coast (C) (NSW),2,New South Wales,NSW,Australia,2021-12-22
8967,2021-11-27,X800,Hunter New England,10130,Armidale Regional (A),1,New South Wales,NSW,Australia,2021-12-22
8968,2021-11-27,X800,Hunter New England,11720,Cessnock (C),2,New South Wales,NSW,Australia,2021-12-22
8969,2021-11-27,X800,Hunter New England,15050,Maitland (C),1,New South Wales,NSW,Australia,2021-12-22
8970,2021-11-27,X800,Hunter New England,15240,Mid-Coast (A),6,New South Wales,NSW,Australia,2021-12-22
8971,2021-11-27,X800,Hunter New England,15300,Moree Plains (A),3,New South Wales,NSW,Australia,2021-12-22
8972,2021-11-27,X800,Hunter New England,15900,Newcastle (C),1,New South Wales,NSW,Australia,2021-12-22
8973,2021-11-27,X820,Mid North Coast,14350,Kempsey (A),1,New South Wales,NSW,Australia,2021-12-22
8974,2021-11-27,X830,Southern NSW,17040,Snowy Monaro Regional (A),4,New South Wales,NSW,Australia,2021-12-22
8975,2021-11-27,X840,Murrumbidgee,10050,Albury (C),1,New South Wales,NSW,Australia,2021-12-22
8976,2021-11-27,X840,Murrumbidgee,12870,Federation (A),1,New South Wales,NSW,Australia,2021-12-22
8977,2021-11-27,X840,Murrumbidgee,13340,Greater Hume Shire (A),3,New South Wales,NSW,Australia,2021-12-22
8978,2021-11-27,X850,Western NSW,11750,Cobar (A),1,New South Wales,NSW,Australia,2021-12-22
8979,2021-11-27,X850,Western NSW,16150,Orange (C),5,New South Wales,NSW,Australia,2021-12-22
8980,2021-11-27,X850,Western NSW,18020,Warrumbungle Shire (A),3,New South Wales,NSW,Australia,2021-12-22
8981,2021-11-27,X860,Far West,11700,Central Darling (A),1,New South Wales,NSW,Australia,2021-12-22
8982,2021-11-28,X700,Sydney,11520,Canada Bay (A),1,New South Wales,NSW,Australia,2021-12-22
8983,2021-11-28,X700,Sydney,11570,Canterbury-Bankstown (A),8,New South Wales,NSW,Australia,2021-12-22
8984,2021-11-28,X700,Sydney,14170,Inner West (A),3,New South Wales,NSW,Australia,2021-12-22
8985,2021-11-28,X700,Sydney,17100,Strathfield (A),1,New South Wales,NSW,Australia,2021-12-22
8986,2021-11-28,X700,Sydney,17200,Sydney (C),8,New South Wales,NSW,Australia,2021-12-22
8987,2021-11-28,X710,South Western Sydney,11450,Camden (A),1,New South Wales,NSW,Australia,2021-12-22
8988,2021-11-28,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2,New South Wales,NSW,Australia,2021-12-22
8989,2021-11-28,X710,South Western Sydney,11570,Canterbury-Bankstown (A),10,New South Wales,NSW,Australia,2021-12-22
8990,2021-11-28,X710,South Western Sydney,12850,Fairfield (C),6,New South Wales,NSW,Australia,2021-12-22
8991,2021-11-28,X710,South Western Sydney,14900,Liverpool (C),13,New South Wales,NSW,Australia,2021-12-22
8992,2021-11-28,X720,South Eastern Sydney,12930,Georges River (A),2,New South Wales,NSW,Australia,2021-12-22
8993,2021-11-28,X720,South Eastern Sydney,16550,Randwick (C),3,New South Wales,NSW,Australia,2021-12-22
8994,2021-11-28,X720,South Eastern Sydney,17150,Sutherland Shire (A),7,New South Wales,NSW,Australia,2021-12-22
8995,2021-11-28,X720,South Eastern Sydney,17200,Sydney (C),2,New South Wales,NSW,Australia,2021-12-22
8996,2021-11-28,X720,South Eastern Sydney,18050,Waverley (A),5,New South Wales,NSW,Australia,2021-12-22
8997,2021-11-28,X730,Illawarra Shoalhaven,18450,Wollongong (C),4,New South Wales,NSW,Australia,2021-12-22
8998,2021-11-28,X740,Western Sydney,10750,Blacktown (C),6,New South Wales,NSW,Australia,2021-12-22
8999,2021-11-28,X740,Western Sydney,12380,Cumberland (A),8,New South Wales,NSW,Australia,2021-12-22
9000,2021-11-28,X740,Western Sydney,16260,Parramatta (C),6,New South Wales,NSW,Australia,2021-12-22
9001,2021-11-28,X740,Western Sydney,17420,The Hills Shire (A),3,New South Wales,NSW,Australia,2021-12-22
9002,2021-11-28,X750,Nepean Blue Mountains,13800,Hawkesbury (C),1,New South Wales,NSW,Australia,2021-12-22
9003,2021-11-28,X750,Nepean Blue Mountains,16350,Penrith (C),1,New South Wales,NSW,Australia,2021-12-22
9004,2021-11-28,X760,Northern Sydney,14100,Hunters Hill (A),2,New South Wales,NSW,Australia,2021-12-22
9005,2021-11-28,X760,Northern Sydney,14500,Ku-ring-gai (A),4,New South Wales,NSW,Australia,2021-12-22
9006,2021-11-28,X760,Northern Sydney,14700,Lane Cove (A),2,New South Wales,NSW,Australia,2021-12-22
9007,2021-11-28,X760,Northern Sydney,15950,North Sydney (A),2,New South Wales,NSW,Australia,2021-12-22
9008,2021-11-28,X760,Northern Sydney,15990,Northern Beaches (A),7,New South Wales,NSW,Australia,2021-12-22
9009,2021-11-28,X760,Northern Sydney,16260,Parramatta (C),2,New South Wales,NSW,Australia,2021-12-22
9010,2021-11-28,X760,Northern Sydney,16700,Ryde (C),1,New South Wales,NSW,Australia,2021-12-22
9011,2021-11-28,X760,Northern Sydney,18250,Willoughby (C),3,New South Wales,NSW,Australia,2021-12-22
9012,2021-11-28,X770,Central Coast,11650,Central Coast (C) (NSW),3,New South Wales,NSW,Australia,2021-12-22
9013,2021-11-28,X800,Hunter New England,11720,Cessnock (C),1,New South Wales,NSW,Australia,2021-12-22
9014,2021-11-28,X800,Hunter New England,14650,Lake Macquarie (C),2,New South Wales,NSW,Australia,2021-12-22
9015,2021-11-28,X800,Hunter New England,15050,Maitland (C),1,New South Wales,NSW,Australia,2021-12-22
9016,2021-11-28,X800,Hunter New England,15240,Mid-Coast (A),5,New South Wales,NSW,Australia,2021-12-22
9017,2021-11-28,X830,Southern NSW,17040,Snowy Monaro Regional (A),2,New South Wales,NSW,Australia,2021-12-22
9018,2021-11-28,X840,Murrumbidgee,10050,Albury (C),2,New South Wales,NSW,Australia,2021-12-22
9019,2021-11-28,X840,Murrumbidgee,17750,Wagga Wagga (C),1,New South Wales,NSW,Australia,2021-12-22
9020,2021-11-28,X850,Western NSW,11400,Cabonne (A),2,New South Wales,NSW,Australia,2021-12-22
9021,2021-11-28,X850,Western NSW,18020,Warrumbungle Shire (A),1,New South Wales,NSW,Australia,2021-12-22
9022,2021-11-29,X700,Sydney,11300,Burwood (A),1,New South Wales,NSW,Australia,2021-12-22
9023,2021-11-29,X700,Sydney,11520,Canada Bay (A),5,New South Wales,NSW,Australia,2021-12-22
9024,2021-11-29,X700,Sydney,11570,Canterbury-Bankstown (A),6,New South Wales,NSW,Australia,2021-12-22
9025,2021-11-29,X700,Sydney,14170,Inner West (A),4,New South Wales,NSW,Australia,2021-12-22
9026,2021-11-29,X700,Sydney,17100,Strathfield (A),1,New South Wales,NSW,Australia,2021-12-22
9027,2021-11-29,X700,Sydney,17200,Sydney (C),2,New South Wales,NSW,Australia,2021-12-22
9028,2021-11-29,X710,South Western Sydney,11450,Camden (A),1,New South Wales,NSW,Australia,2021-12-22
9029,2021-11-29,X710,South Western Sydney,11500,Campbelltown (C) (NSW),1,New South Wales,NSW,Australia,2021-12-22
9030,2021-11-29,X710,South Western Sydney,11570,Canterbury-Bankstown (A),11,New South Wales,NSW,Australia,2021-12-22
9031,2021-11-29,X710,South Western Sydney,12850,Fairfield (C),11,New South Wales,NSW,Australia,2021-12-22
9032,2021-11-29,X710,South Western Sydney,14900,Liverpool (C),15,New South Wales,NSW,Australia,2021-12-22
9033,2021-11-29,X720,South Eastern Sydney,10500,Bayside (A),1,New South Wales,NSW,Australia,2021-12-22
9034,2021-11-29,X720,South Eastern Sydney,12930,Georges River (A),2,New South Wales,NSW,Australia,2021-12-22
9035,2021-11-29,X720,South Eastern Sydney,16550,Randwick (C),5,New South Wales,NSW,Australia,2021-12-22
9036,2021-11-29,X720,South Eastern Sydney,17150,Sutherland Shire (A),5,New South Wales,NSW,Australia,2021-12-22
9037,2021-11-29,X720,South Eastern Sydney,17200,Sydney (C),1,New South Wales,NSW,Australia,2021-12-22
9038,2021-11-29,X720,South Eastern Sydney,18050,Waverley (A),3,New South Wales,NSW,Australia,2021-12-22
9039,2021-11-29,X720,South Eastern Sydney,18500,Woollahra (A),2,New South Wales,NSW,Australia,2021-12-22
9040,2021-11-29,X730,Illawarra Shoalhaven,14400,Kiama (A),1,New South Wales,NSW,Australia,2021-12-22
9041,2021-11-29,X730,Illawarra Shoalhaven,16900,Shellharbour (C),4,New South Wales,NSW,Australia,2021-12-22
9042,2021-11-29,X730,Illawarra Shoalhaven,18450,Wollongong (C),5,New South Wales,NSW,Australia,2021-12-22
9043,2021-11-29,X740,Western Sydney,10750,Blacktown (C),3,New South Wales,NSW,Australia,2021-12-22
9044,2021-11-29,X740,Western Sydney,12380,Cumberland (A),8,New South Wales,NSW,Australia,2021-12-22
9045,2021-11-29,X740,Western Sydney,17420,The Hills Shire (A),1,New South Wales,NSW,Australia,2021-12-22
9046,2021-11-29,X750,Nepean Blue Mountains,10900,Blue Mountains (C),2,New South Wales,NSW,Australia,2021-12-22
9047,2021-11-29,X750,Nepean Blue Mountains,13800,Hawkesbury (C),2,New South Wales,NSW,Australia,2021-12-22
9048,2021-11-29,X750,Nepean Blue Mountains,16350,Penrith (C),3,New South Wales,NSW,Australia,2021-12-22
9049,2021-11-29,X760,Northern Sydney,14500,Ku-ring-gai (A),2,New South Wales,NSW,Australia,2021-12-22
9050,2021-11-29,X760,Northern Sydney,15950,North Sydney (A),3,New South Wales,NSW,Australia,2021-12-22
9051,2021-11-29,X760,Northern Sydney,15990,Northern Beaches (A),4,New South Wales,NSW,Australia,2021-12-22
9052,2021-11-29,X760,Northern Sydney,18250,Willoughby (C),1,New South Wales,NSW,Australia,2021-12-22
9053,2021-11-29,X770,Central Coast,11650,Central Coast (C) (NSW),6,New South Wales,NSW,Australia,2021-12-22
9054,2021-11-29,X800,Hunter New England,14650,Lake Macquarie (C),1,New South Wales,NSW,Australia,2021-12-22
9055,2021-11-29,X800,Hunter New England,15240,Mid-Coast (A),4,New South Wales,NSW,Australia,2021-12-22
9056,2021-11-29,X800,Hunter New England,15300,Moree Plains (A),5,New South Wales,NSW,Australia,2021-12-22
9057,2021-11-29,X800,Hunter New England,17620,Upper Hunter Shire (A),1,New South Wales,NSW,Australia,2021-12-22
9058,2021-11-29,X810,Northern NSW,14850,Lismore (C),1,New South Wales,NSW,Australia,2021-12-22
9059,2021-11-29,X820,Mid North Coast,14350,Kempsey (A),14,New South Wales,NSW,Australia,2021-12-22
9060,2021-11-29,X830,Southern NSW,17040,Snowy Monaro Regional (A),4,New South Wales,NSW,Australia,2021-12-22
9061,2021-11-29,X840,Murrumbidgee,10050,Albury (C),1,New South Wales,NSW,Australia,2021-12-22
9062,2021-11-29,X840,Murrumbidgee,12870,Federation (A),1,New South Wales,NSW,Australia,2021-12-22
9063,2021-11-29,X850,Western NSW,11400,Cabonne (A),13,New South Wales,NSW,Australia,2021-12-22
9064,2021-11-29,X850,Western NSW,15270,Mid-Western Regional (A),1,New South Wales,NSW,Australia,2021-12-22
9065,2021-11-29,X860,Far West,11250,Broken Hill (C),3,New South Wales,NSW,Australia,2021-12-22
9066,2021-11-30,X700,Sydney,11520,Canada Bay (A),1,New South Wales,NSW,Australia,2021-12-22
9067,2021-11-30,X700,Sydney,11570,Canterbury-Bankstown (A),12,New South Wales,NSW,Australia,2021-12-22
9068,2021-11-30,X700,Sydney,14170,Inner West (A),6,New South Wales,NSW,Australia,2021-12-22
9069,2021-11-30,X700,Sydney,17100,Strathfield (A),2,New South Wales,NSW,Australia,2021-12-22
9070,2021-11-30,X700,Sydney,17200,Sydney (C),3,New South Wales,NSW,Australia,2021-12-22
9071,2021-11-30,X710,South Western Sydney,11450,Camden (A),1,New South Wales,NSW,Australia,2021-12-22
9072,2021-11-30,X710,South Western Sydney,11500,Campbelltown (C) (NSW),7,New South Wales,NSW,Australia,2021-12-22
9073,2021-11-30,X710,South Western Sydney,11570,Canterbury-Bankstown (A),23,New South Wales,NSW,Australia,2021-12-22
9074,2021-11-30,X710,South Western Sydney,12850,Fairfield (C),20,New South Wales,NSW,Australia,2021-12-22
9075,2021-11-30,X710,South Western Sydney,14900,Liverpool (C),17,New South Wales,NSW,Australia,2021-12-22
9076,2021-11-30,X710,South Western Sydney,18400,Wollondilly (A),1,New South Wales,NSW,Australia,2021-12-22
9077,2021-11-30,X720,South Eastern Sydney,10500,Bayside (A),6,New South Wales,NSW,Australia,2021-12-22
9078,2021-11-30,X720,South Eastern Sydney,12930,Georges River (A),6,New South Wales,NSW,Australia,2021-12-22
9079,2021-11-30,X720,South Eastern Sydney,16550,Randwick (C),13,New South Wales,NSW,Australia,2021-12-22
9080,2021-11-30,X720,South Eastern Sydney,17150,Sutherland Shire (A),9,New South Wales,NSW,Australia,2021-12-22
9081,2021-11-30,X720,South Eastern Sydney,17200,Sydney (C),2,New South Wales,NSW,Australia,2021-12-22
9082,2021-11-30,X720,South Eastern Sydney,18050,Waverley (A),2,New South Wales,NSW,Australia,2021-12-22
9083,2021-11-30,X720,South Eastern Sydney,18500,Woollahra (A),1,New South Wales,NSW,Australia,2021-12-22
9084,2021-11-30,X730,Illawarra Shoalhaven,16900,Shellharbour (C),1,New South Wales,NSW,Australia,2021-12-22
9085,2021-11-30,X730,Illawarra Shoalhaven,18450,Wollongong (C),9,New South Wales,NSW,Australia,2021-12-22
9086,2021-11-30,X740,Western Sydney,10750,Blacktown (C),6,New South Wales,NSW,Australia,2021-12-22
9087,2021-11-30,X740,Western Sydney,12380,Cumberland (A),24,New South Wales,NSW,Australia,2021-12-22
9088,2021-11-30,X740,Western Sydney,16260,Parramatta (C),7,New South Wales,NSW,Australia,2021-12-22
9089,2021-11-30,X740,Western Sydney,17420,The Hills Shire (A),2,New South Wales,NSW,Australia,2021-12-22
9090,2021-11-30,X750,Nepean Blue Mountains,13800,Hawkesbury (C),2,New South Wales,NSW,Australia,2021-12-22
9091,2021-11-30,X750,Nepean Blue Mountains,16350,Penrith (C),9,New South Wales,NSW,Australia,2021-12-22
9092,2021-11-30,X760,Northern Sydney,14500,Ku-ring-gai (A),2,New South Wales,NSW,Australia,2021-12-22
9093,2021-11-30,X760,Northern Sydney,14700,Lane Cove (A),1,New South Wales,NSW,Australia,2021-12-22
9094,2021-11-30,X760,Northern Sydney,15950,North Sydney (A),1,New South Wales,NSW,Australia,2021-12-22
9095,2021-11-30,X760,Northern Sydney,15990,Northern Beaches (A),3,New South Wales,NSW,Australia,2021-12-22
9096,2021-11-30,X760,Northern Sydney,16260,Parramatta (C),3,New South Wales,NSW,Australia,2021-12-22
9097,2021-11-30,X760,Northern Sydney,16700,Ryde (C),3,New South Wales,NSW,Australia,2021-12-22
9098,2021-11-30,X760,Northern Sydney,17420,The Hills Shire (A),1,New South Wales,NSW,Australia,2021-12-22
9099,2021-11-30,X760,Northern Sydney,18250,Willoughby (C),2,New South Wales,NSW,Australia,2021-12-22
9100,2021-11-30,X770,Central Coast,11650,Central Coast (C) (NSW),2,New South Wales,NSW,Australia,2021-12-22
9101,2021-11-30,X800,Hunter New England,10130,Armidale Regional (A),2,New South Wales,NSW,Australia,2021-12-22
9102,2021-11-30,X800,Hunter New England,14650,Lake Macquarie (C),4,New South Wales,NSW,Australia,2021-12-22
9103,2021-11-30,X800,Hunter New England,15240,Mid-Coast (A),4,New South Wales,NSW,Australia,2021-12-22
9104,2021-11-30,X800,Hunter New England,15300,Moree Plains (A),2,New South Wales,NSW,Australia,2021-12-22
9105,2021-11-30,X800,Hunter New England,15900,Newcastle (C),1,New South Wales,NSW,Australia,2021-12-22
9106,2021-11-30,X810,Northern NSW,11730,Clarence Valley (A),1,New South Wales,NSW,Australia,2021-12-22
9107,2021-11-30,X820,Mid North Coast,14350,Kempsey (A),9,New South Wales,NSW,Australia,2021-12-22
9108,2021-11-30,X830,Southern NSW,12750,Eurobodalla (A),1,New South Wales,NSW,Australia,2021-12-22
9109,2021-11-30,X840,Murrumbidgee,12730,Edward River (A),2,New South Wales,NSW,Australia,2021-12-22
9110,2021-11-30,X840,Murrumbidgee,17750,Wagga Wagga (C),3,New South Wales,NSW,Australia,2021-12-22
9111,2021-11-30,X850,Western NSW,11400,Cabonne (A),7,New South Wales,NSW,Australia,2021-12-22
9112,2021-11-30,X850,Western NSW,18020,Warrumbungle Shire (A),1,New South Wales,NSW,Australia,2021-12-22
9113,2021-11-30,X999,Correctional settings,X999,Correctional settings,1,New South Wales,NSW,Australia,2021-12-22
9114,2021-12-01,X700,Sydney,11300,Burwood (A),1,New South Wales,NSW,Australia,2021-12-22
9115,2021-12-01,X700,Sydney,11520,Canada Bay (A),4,New South Wales,NSW,Australia,2021-12-22
9116,2021-12-01,X700,Sydney,11570,Canterbury-Bankstown (A),14,New South Wales,NSW,Australia,2021-12-22
9117,2021-12-01,X700,Sydney,14170,Inner West (A),10,New South Wales,NSW,Australia,2021-12-22
9118,2021-12-01,X700,Sydney,17100,Strathfield (A),1,New South Wales,NSW,Australia,2021-12-22
9119,2021-12-01,X710,South Western Sydney,11450,Camden (A),4,New South Wales,NSW,Australia,2021-12-22
9120,2021-12-01,X710,South Western Sydney,11500,Campbelltown (C) (NSW),2,New South Wales,NSW,Australia,2021-12-22
9121,2021-12-01,X710,South Western Sydney,11570,Canterbury-Bankstown (A),13,New South Wales,NSW,Australia,2021-12-22
9122,2021-12-01,X710,South Western Sydney,12850,Fairfield (C),25,New South Wales,NSW,Australia,2021-12-22
9123,2021-12-01,X710,South Western Sydney,14900,Liverpool (C),26,New South Wales,NSW,Australia,2021-12-22
9124,2021-12-01,X710,South Western Sydney,18400,Wollondilly (A),1,New South Wales,NSW,Australia,2021-12-22
9125,2021-12-01,X720,South Eastern Sydney,10500,Bayside (A),16,New South Wales,NSW,Australia,2021-12-22
9126,2021-12-01,X720,South Eastern Sydney,12930,Georges River (A),4,New South Wales,NSW,Australia,2021-12-22
9127,2021-12-01,X720,South Eastern Sydney,16550,Randwick (C),11,New South Wales,NSW,Australia,2021-12-22
9128,2021-12-01,X720,South Eastern Sydney,17150,Sutherland Shire (A),5,New South Wales,NSW,Australia,2021-12-22
9129,2021-12-01,X720,South Eastern Sydney,17200,Sydney (C),3,New South Wales,NSW,Australia,2021-12-22
9130,2021-12-01,X720,South Eastern Sydney,18050,Waverley (A),9,New South Wales,NSW,Australia,2021-12-22
9131,2021-12-01,X720,South Eastern Sydney,18500,Woollahra (A),4,New South Wales,NSW,Australia,2021-12-22
9132,2021-12-01,X730,Illawarra Shoalhaven,16900,Shellharbour (C),1,New South Wales,NSW,Australia,2021-12-22
9133,2021-12-01,X730,Illawarra Shoalhaven,18450,Wollongong (C),17,New South Wales,NSW,Australia,2021-12-22
9134,2021-12-01,X740,Western Sydney,10750,Blacktown (C),25,New South Wales,NSW,Australia,2021-12-22
9135,2021-12-01,X740,Western Sydney,12380,Cumberland (A),27,New South Wales,NSW,Australia,2021-12-22
9136,2021-12-01,X740,Western Sydney,16260,Parramatta (C),9,New South Wales,NSW,Australia,2021-12-22
9137,2021-12-01,X740,Western Sydney,17420,The Hills Shire (A),4,New South Wales,NSW,Australia,2021-12-22
9138,2021-12-01,X750,Nepean Blue Mountains,16350,Penrith (C),3,New South Wales,NSW,Australia,2021-12-22
9139,2021-12-01,X760,Northern Sydney,14000,Hornsby (A),1,New South Wales,NSW,Australia,2021-12-22
9140,2021-12-01,X760,Northern Sydney,14100,Hunters Hill (A),2,New South Wales,NSW,Australia,2021-12-22
9141,2021-12-01,X760,Northern Sydney,14500,Ku-ring-gai (A),1,New South Wales,NSW,Australia,2021-12-22
9142,2021-12-01,X760,Northern Sydney,14700,Lane Cove (A),3,New South Wales,NSW,Australia,2021-12-22
9143,2021-12-01,X760,Northern Sydney,15350,Mosman (A),2,New South Wales,NSW,Australia,2021-12-22
9144,2021-12-01,X760,Northern Sydney,15950,North Sydney (A),2,New South Wales,NSW,Australia,2021-12-22
9145,2021-12-01,X760,Northern Sydney,15990,Northern Beaches (A),2,New South Wales,NSW,Australia,2021-12-22
9146,2021-12-01,X760,Northern Sydney,16700,Ryde (C),1,New South Wales,NSW,Australia,2021-12-22
9147,2021-12-01,X760,Northern Sydney,17420,The Hills Shire (A),1,New South Wales,NSW,Australia,2021-12-22
9148,2021-12-01,X760,Northern Sydney,18250,Willoughby (C),3,New South Wales,NSW,Australia,2021-12-22
9149,2021-12-01,X770,Central Coast,11650,Central Coast (C) (NSW),2,New South Wales,NSW,Australia,2021-12-22
9150,2021-12-01,X800,Hunter New England,13550,Gunnedah (A),1,New South Wales,NSW,Australia,2021-12-22
9151,2021-12-01,X800,Hunter New England,15240,Mid-Coast (A),3,New South Wales,NSW,Australia,2021-12-22
9152,2021-12-01,X800,Hunter New England,15300,Moree Plains (A),1,New South Wales,NSW,Australia,2021-12-22
9153,2021-12-01,X800,Hunter New England,15900,Newcastle (C),2,New South Wales,NSW,Australia,2021-12-22
9154,2021-12-01,X810,Northern NSW,11730,Clarence Valley (A),1,New South Wales,NSW,Australia,2021-12-22
9155,2021-12-01,X810,Northern NSW,14850,Lismore (C),1,New South Wales,NSW,Australia,2021-12-22
9156,2021-12-01,X820,Mid North Coast,14350,Kempsey (A),2,New South Wales,NSW,Australia,2021-12-22
9157,2021-12-01,X830,Southern NSW,16490,Queanbeyan-Palerang Regional (A),2,New South Wales,NSW,Australia,2021-12-22
9158,2021-12-01,X830,Southern NSW,17040,Snowy Monaro Regional (A),1,New South Wales,NSW,Australia,2021-12-22
9159,2021-12-01,X840,Murrumbidgee,10050,Albury (C),3,New South Wales,NSW,Australia,2021-12-22
9160,2021-12-01,X840,Murrumbidgee,12730,Edward River (A),1,New South Wales,NSW,Australia,2021-12-22
9161,2021-12-01,X840,Murrumbidgee,15520,Murray River (A),1,New South Wales,NSW,Australia,2021-12-22
9162,2021-12-01,X840,Murrumbidgee,17750,Wagga Wagga (C),1,New South Wales,NSW,Australia,2021-12-22
9163,2021-12-01,X850,Western NSW,11400,Cabonne (A),7,New South Wales,NSW,Australia,2021-12-22
9164,2021-12-01,X850,Western NSW,16150,Orange (C),2,New South Wales,NSW,Australia,2021-12-22
9165,2021-12-02,X700,Sydney,11300,Burwood (A),1,New South Wales,NSW,Australia,2021-12-22
9166,2021-12-02,X700,Sydney,11570,Canterbury-Bankstown (A),25,New South Wales,NSW,Australia,2021-12-22
9167,2021-12-02,X700,Sydney,14170,Inner West (A),3,New South Wales,NSW,Australia,2021-12-22
9168,2021-12-02,X700,Sydney,17100,Strathfield (A),2,New South Wales,NSW,Australia,2021-12-22
9169,2021-12-02,X700,Sydney,17200,Sydney (C),13,New South Wales,NSW,Australia,2021-12-22
9170,2021-12-02,X710,South Western Sydney,11450,Camden (A),3,New South Wales,NSW,Australia,2021-12-22
9171,2021-12-02,X710,South Western Sydney,11500,Campbelltown (C) (NSW),10,New South Wales,NSW,Australia,2021-12-22
9172,2021-12-02,X710,South Western Sydney,11570,Canterbury-Bankstown (A),26,New South Wales,NSW,Australia,2021-12-22
9173,2021-12-02,X710,South Western Sydney,12850,Fairfield (C),19,New South Wales,NSW,Australia,2021-12-22
9174,2021-12-02,X710,South Western Sydney,14900,Liverpool (C),35,New South Wales,NSW,Australia,2021-12-22
9175,2021-12-02,X710,South Western Sydney,16350,Penrith (C),1,New South Wales,NSW,Australia,2021-12-22
9176,2021-12-02,X710,South Western Sydney,18350,Wingecarribee (A),1,New South Wales,NSW,Australia,2021-12-22
9177,2021-12-02,X720,South Eastern Sydney,10500,Bayside (A),6,New South Wales,NSW,Australia,2021-12-22
9178,2021-12-02,X720,South Eastern Sydney,12930,Georges River (A),4,New South Wales,NSW,Australia,2021-12-22
9179,2021-12-02,X720,South Eastern Sydney,16550,Randwick (C),18,New South Wales,NSW,Australia,2021-12-22
9180,2021-12-02,X720,South Eastern Sydney,17150,Sutherland Shire (A),3,New South Wales,NSW,Australia,2021-12-22
9181,2021-12-02,X720,South Eastern Sydney,17200,Sydney (C),8,New South Wales,NSW,Australia,2021-12-22
